,peridnum,ss_val,Participation,Prob_Received
862,2789261060453999100101,11517.7477782,1,0.122538331942
877,9632091702572059100101,1731.68549713,1,0.821344000913
878,9632091702572059100102,18517.2403986,1,0.821344000913
881,7200539252791609100101,10713.0816974,1,0.0219340277981
889,6310039012846009100101,21803.1439422,1,0.934286343981
895,8203079330965969100101,7406.23479007,1,0.914239764475
900,2989281060453999100101,22045.6460487,1,0.851252120124
904,6322940189095989100102,8818.25841949,1,0.920352813061
928,6630639052443908900101,16534.2345366,1,0.257579244162
942,1452924493009758900101,13756.4831344,1,0.0173357977364
955,1233005403602039100101,8212.00315315,1,0.122538331942
957,1233005403602039100102,12207.7764995,1,0.893460038636
1000,6110139262240009000101,25130.9342133,1,0.851252120124
1001,6110139262240009000102,11903.546584,1,0.0173357977364
1009,0579124306981469000101,11467.0427923,1,0.984232463544
1010,3326000249096609000101,14550.1263922,1,0.879150645947
1022,2679686040443499100101,23809.2977326,1,0.893460038636
1030,7321810689099759100101,17194.5016357,1,0.923420919275
1031,7321810689099759100102,9258.06905817,1,0.978402425361
1046,2180911060573019000101,20898.1701719,1,0.923420919275
1047,2180911060573019000102,11904.6488663,1,0.0173357977364
1048,2180911060573019000103,5939.09704553,1,0.0132273506188
1056,6510739032194209000101,12857.0207756,1,0.914239764475
1079,7400739472395509000101,18820.3680318,1,0.934286343981
1081,5709350707234499000101,35713.946599,1,0.989632376439
1082,5709350707234499000102,11904.6488663,1,0.978402425361
1083,0574723307945909000101,16971.8406106,1,0.934286343981
1084,0471423309906929000101,11053.6869288,1,0.934286343981
1085,9120739042394609000101,17194.5016357,1,0.991192985042
1086,5326470349095709000101,22248.4659924,1,0.920352813061
1087,5326470349095709000102,20158.538747,1,0.920352813061
1094,3452765093009749000101,13227.3876292,1,0.851252120124
1095,3452765093009749000102,14550.1263922,1,0.851252120124
1096,4203099159831939000101,9037.61259768,1,0.840753152703
1097,1432983593009199000101,12301.4704952,1,0.881408416926
1099,2959841030133999000101,12344.459505,1,0.893460038636
1103,5522772493008559100101,14550.1263922,1,0.947570511345
1107,2749755020523589100102,14549.0241099,1,0.84837474025
1108,2749755020523589100103,2641.06839664,1,0.0173357977364
1112,0955725307993979100101,9258.06905817,1,0.887456975914
1113,0955725307993979100102,17194.5016357,1,0.984232463544
1120,2959550070743489100102,9258.06905817,1,0.851252120124
1121,0747725309941959100101,11295.0867531,1,0.963615800682
1122,9134597507492079100101,16309.3689469,1,0.978402425361
1124,9750439472597109100102,14549.0241099,1,0.950545791277
1125,6708340724260199100101,12154.866949,1,0.851252120124
1135,3067059229907839100101,17195.603918,1,0.934286343981
1151,2759871030133989100101,18517.2403986,1,0.951433930207
1154,2709340713270599100101,13280.2971798,1,0.951433930207
1155,2709340713270599100102,21731.4955925,1,0.972285068222
1165,2070185040773419100101,10183.9861922,1,0.851252120124
1167,3101501833901829100101,25352.492956,1,0.934286343981
1172,2086057229955439100101,13732.2329238,1,0.879150645947
1173,8203069545725929100101,5382.4444828,1,0.914239764475
1174,8203069545725929100102,5382.4444828,1,0.426150383754
1176,2649785020523599100101,18570.1499492,1,0.991133257814
1177,2649785020523599100102,9945.89321489,1,0.851252120124
1179,7400738472895509100101,12976.0672643,1,0.978180455045
1181,4321470589097779100101,17988.1448935,1,0.951433930207
1182,2989987020033599100101,14284.4763573,1,0.879150645947
1200,3328910129093758900203,1741.60603785,1,0.0219340277981
1202,3328910149093959100102,11533.1797304,1,0.0219340277981
1260,2709011030713059000101,16916.7264955,1,0.851252120124
1261,2709011030713059000102,11599.3166685,1,0.851252120124
1275,3203064863522949000101,16466.9953161,1,0.893460038636
1276,3203064863522949000102,14681.2979862,1,0.851252120124
1277,9933793304662089000101,6503.46558438,1,0.0219340277981
1289,9609330678233499000101,17636.516839,1,0.122538331942
1298,5203010100037119100101,26454.7752585,1,0.991192985042
1303,0127725306926929100101,37793.9533037,1,0.893460038636
1316,6203064818462959100101,13446.7418074,1,0.851252120124
1317,6203064818462959100102,27776.4117391,1,0.851252120124
1318,2769588020243379100101,18517.2403986,1,0.965080594995
1346,0374521309712919200101,23306.6570027,1,0.122538331942
1375,1409350723238599000101,11242.1772026,1,0.989632376439
1376,1409350723238599000102,13778.5287805,1,0.851252120124
1377,0058223309986969000101,9906.211052,1,0.851252120124
1394,3402944393009319000101,21825.1895882,1,0.851252120124
1395,3402944393009319000102,4960.27036097,1,0.851252120124
1402,0909310788255999100101,12512.006415,1,0.929160402749
1413,9638640608562029100102,30422.9915473,1,0.851252120124
1417,6203064608652989100102,14549.0241099,1,0.851252120124
1432,9860539822390608900101,7936.43257755,1,0.150759902007
1458,3142145803001689000102,3834.84013018,1,0.0173357977364
1473,3207390731218399000101,11572.8618933,1,0.993058809897
1476,1203079637193839000101,16533.1322543,1,0.951433930207
1483,5301330054224309000101,14549.0241099,1,0.851252120124
1484,5301330054224309000102,7935.33029524,1,0.851252120124
1494,9830448200662079000101,15064.8922274,1,0.12968996469
1501,8609380647220049000101,16971.8406106,1,0.122538331942
1504,4202686843009709000101,15871.7628728,1,0.150759902007
1515,2634930010963099000101,18012.3951041,1,0.831737364395
1516,2634930010963099000102,7512.05389111,1,0.851252120124
1523,3795304533407329000101,19841.0814439,1,0.902751228798
1525,3795304533407329000102,10581.9101034,1,0.902751228798
1528,3991509375807329000101,15871.7628728,1,0.851252120124
1529,3991509375807329000102,18272.5337275,1,0.851252120124
1530,3203099637193839000102,6308.36161685,1,0.979732215326
1536,2639146090333799000201,14416.7502336,1,0.150759902007
1546,3790309961009529100101,1199.28314505,1,0.993592955898
1547,1572935593008989100101,19602.9884665,1,0.851252120124
1548,1572935593008989100102,11838.5119282,1,0.851252120124
1558,2739166090333779100101,10395.6243943,1,0.978402425361
1559,9321730669073739100101,14469.6597841,1,0.946439091592
1563,2789864060703099100102,12125.1053268,1,0.851252120124
1564,9340438272693709100101,11334.768916,1,0.978402425361
1574,3994307734206729100101,17194.5016357,1,0.851252120124
1583,0860727307708949100105,14641.6158233,1,0.114130984128
1597,3086083229913939100102,18424.6486852,1,0.978402425361
1599,3832632993009189100101,11242.1772026,1,0.851252120124
1600,3832632993009189100102,18517.2403986,1,0.978402425361
1601,2699383020133899100101,11321.5415283,1,0.851252120124
1602,1329090089076739100101,5157.5788931,1,0.851252120124
1603,1329090089076739100102,19284.4288811,1,0.851252120124
1614,3897705609609829100102,7142.78931979,1,0.0173357977364
1640,3325440549093938900101,15489.2709138,1,0.920352813061
1652,3898708385807429100101,2194.64406415,1,0.978402425361
1653,3898708385807429100102,12697.1898418,1,0.851252120124
1696,6550039552395609000101,10580.8078211,1,0.831737364395
1697,6550039552395609000102,23808.1954503,1,0.975080639439
1708,2329430669090609100101,9747.48240045,1,0.887456975914
1709,2329430669090609100102,2313.69055281,1,0.0237317180706
1713,6602692093009349100101,11297.2913177,1,0.0173357977364
1726,1309350662277899100101,3816.10133104,1,0.934286343981
1727,0538227306971969100101,16753.5887147,1,0.887456975914
1728,0538227306971969100102,8874.47481692,1,0.887456975914
1737,5352660593009558900103,17148.205779,1,0.013974202642
1759,3997307632506129000101,18054.2818316,1,0.978402425361
1760,3997307632506129000102,8173.42327257,1,0.851252120124
1778,0675621309971999000101,9707.80023756,1,0.0150093507285
1780,6292617593009189000101,3900.97706832,1,0.978402425361
1791,0579122306981969000101,14919.3909635,1,0.978402425361
1792,0011622307820919000201,16613.5988623,1,0.914239764475
1793,0011622307820919000202,10581.9101034,1,0.914239764475
1801,4029046429946739000101,16519.9048666,1,0.885539625533
1802,2203099674644949000101,10382.3970067,1,0.336328042809
1803,6242964793009449000201,14456.4323965,1,0.984232463544
1804,2979626040443499000101,9021.07836314,1,0.577112887352
1805,2326570734093639000101,9258.06905817,1,0.979732215326
1814,6370239572343609000103,11903.546584,1,0.809207188618
1815,6370239572343609000102,6566.29567562,1,0.37365913243
1819,3109310668232499000102,1873.87991414,1,0.0205649076426
1826,3037056228977339000101,23367.2825294,1,0.934286343981
1828,3993104182107329000101,26691.7659535,1,0.851252120124
1829,3993104182107329000102,12154.866949,1,0.851252120124
1830,0128423307911939000101,34390.1055537,1,0.978402425361
1831,0128423307911939000102,11903.546584,1,0.967974365302
1841,9038397306892019000101,11903.546584,1,0.0173357977364
1842,9038397306892019000102,30421.889265,1,0.851252120124
1865,0011624309820919000101,3670.60006711,1,0.0122154155466
1866,0011624309820919000103,7936.43257755,1,0.840753152703
1867,8032190401192069000101,17195.603918,1,0.990460677897
1875,0036025307906929100101,3702.56625389,1,0.863662514433
1895,3996501197809529100101,14245.8964767,1,0.79959318849
1902,0110131262600009100101,5342.76231991,1,0.851252120124
1914,9590738762696109100101,15871.7628728,1,0.929160402749
1937,7203064529559929100102,29100.2527843,1,0.851252120124
1941,5722755293008999100101,2181.41667652,1,0.978402425361
1947,9620339002790609100101,22486.5589697,1,0.989632376439
1948,9620339002790609100102,11903.546584,1,0.851252120124
1969,6830239142841109100101,19839.9791616,1,0.978402425361
1982,1320260189091909100101,7384.18914402,1,0.0219340277981
1983,1320260189091909100102,8596.6996767,1,0.0219340277981
1984,1320260189091909100103,21797.6325307,1,0.970028100083
1985,1320260189091909100104,10713.0816974,1,0.0219340277981
1990,8203099102016919100101,19020.9834108,1,0.920352813061
2001,2027095529995238900108,10534.5119644,1,0.908360121714
2010,3203079735627838900101,10820.0030807,1,0.914239764475
2017,7332762393008758900101,11903.546584,1,0.917522249924
2018,7332762393008758900102,12896.7029385,1,0.840753152703
2021,3993104182107328900101,20732.8278265,1,0.972285068222
2035,1708350761248999100102,1741.60603785,1,0.029454997499
2043,0128428306911438900102,10541.1256582,1,0.982931352596
2066,3999408513806129000101,25130.9342133,1,0.978402425361
2067,3999408513806129000102,21163.8202068,1,0.256277361264
2068,2789326090653899000101,11506.7249551,1,0.991192985042
2069,2789326090653899000102,2419.50965385,1,0.851252120124
2073,0431821306985999200103,13226.2853469,1,0.0173357977364
2088,2010418060253819000101,26453.6729762,1,0.851252120124
2089,2010418060253819000102,2975.05993428,1,0.851252120124
2092,7142196303001839000101,7671.88482496,1,0.0173357977364
2096,0364821301139079000101,26600.2765224,1,0.122538331942
2099,1933703104612089000101,15871.7628728,1,0.851252120124
2124,4609310782218599000101,13054.3293078,1,0.851252120124
2125,4609310782218599000102,21162.7179245,1,0.934286343981
2128,2325320819064969000101,12908.8280438,1,0.887456975914
2129,2325320819064969000102,5951.22215086,1,0.0173357977364
2131,3019041028916939000201,21969.5885699,1,0.972285068222
2132,1203099694101839000102,661.369381462,1,0.933866438087
2133,1203099694101839000101,21162.7179245,1,0.933866438087
2134,6132910993008149000101,22485.4566874,1,0.972285068222
2135,2999116000133489000101,26453.6729762,1,0.851252120124
2150,3694604550407229000101,23279.0999452,1,0.851252120124
2151,3694604550407229000102,13424.6961614,1,0.851252120124
2175,2326270229097719000101,9258.06905817,1,0.0711764274174
2183,0903122309641969000101,12432.6420892,1,0.982931352596
2188,2203099983159909000101,6613.69381462,1,0.851252120124
2189,2203099983159909000102,23146.8260689,1,0.851252120124
2197,2030231070543119000103,5025.30501681,1,0.0565870760037
2204,2110036040943819000102,11097.7782209,1,0.0237317180706
2218,6342704193006989000101,16268.5845017,1,0.879150645947
2230,2325320839084769026201,24430.9849512,1,0.0173357977364
2231,2325320839084769026202,7592.52049918,1,0.122538331942
2233,3203079863522849000102,9258.06905817,1,0.0173357977364
2244,2709330715231499000101,22485.4566874,1,0.934286343981
2252,3203099464504859000101,31110.815704,1,0.969309720356
2261,0325440439085969026101,14549.0241099,1,0.934286343981
2262,9438891305692029000201,17194.5016357,1,0.851252120124
2269,6360039412449109000101,13227.3876292,1,0.978402425361
2270,6360039412449109000102,15872.8651551,1,0.851252120124
2271,6360039412449109000103,3900.97706832,1,0.934286343981
2272,2669544000453499000101,7829.51119421,1,0.978402425361
2273,2669544000453499000102,10633.7173716,1,0.989632376439
2279,4203069464504959000101,13226.2853469,1,0.947570511345
2280,5206360782243499000101,4312.12836713,1,0.851252120124
2293,1008390761244399000101,13226.2853469,1,0.923420919275
2300,4203079100037919000101,17195.603918,1,0.851252120124
2301,4203079100037919000102,16534.2345366,1,0.851252120124
2307,2919448060253879000101,14549.0241099,1,0.887456975914
2308,2919448060253879000102,11903.546584,1,0.887456975914
2323,3896109044809429000102,33068.4690731,1,0.989632376439
2324,2472962193009729000101,14549.0241099,1,0.934286343981
2325,2919642020773299000101,12301.4704952,1,0.851252120124
2326,2919642020773299000102,18517.2403986,1,0.851252120124
2347,2789159050903389100101,26718.2207288,1,0.851252120124
2350,3994604550407529100101,12829.4637181,1,0.840753152703
2358,9480237322596509100103,12433.7443715,1,0.0237317180706
2361,2939251070543189100101,18411.4212976,1,0.978402425361
2367,4059012728951339100101,4960.27036097,1,0.51442024657
2391,8438891605672029100101,2644.37524355,1,0.0176968447991
2402,6642704193009989100101,19839.9791616,1,0.851252120124
2404,2719066040943899100101,11195.8813459,1,0.851252120124
2405,2719066040943899100102,22485.4566874,1,0.851252120124
2408,0321410669073999100103,15079.2218973,1,0.51442024657
2409,0321410669073999100102,18517.2403986,1,0.851252120124
2413,6203099694101739100101,18570.1499492,1,0.923420919275
2414,6203099694101739100102,7247.50613852,1,0.0173357977364
2415,8030190601392079100101,13227.3876292,1,0.0419881301525
2421,0308300917260199100101,14549.0241099,1,0.851252120124
2422,7642996393009839100101,10581.9101034,1,0.885539625533
2429,7203064212627979100101,21163.8202068,1,0.851252120124
2430,7203064212627979100102,14550.1263922,1,0.851252120124
2431,7203064212627979100103,19841.0814439,1,0.934286343981
2435,2719478060253869100101,2524.22647258,1,0.920352813061
2436,2719478060253869100102,17195.603918,1,0.920352813061
2450,3796109044817729101101,10250.1231304,1,0.963615800682
2462,9533896704272029100101,27776.4117391,1,0.851252120124
2463,9533896704272029100102,25130.9342133,1,0.851252120124
2470,1079000326971039100101,14549.0241099,1,0.851252120124
2475,9470637382793909100101,17194.5016357,1,0.851252120124
2476,9470637382793909100102,23367.2825294,1,0.851252120124
2479,0364827309739979100101,18518.3426809,1,0.851252120124
2480,0364827309739979100102,7804.15870125,1,0.851252120124
2500,3596109044807829100101,10316.2600685,1,0.0160146542123
2504,0144928307580969100102,12564.9159655,1,0.910091661511
2505,3692107672207829100101,8597.80195901,1,0.0219340277981
2506,6206310727282799100101,9945.89321489,1,0.963615800682
2515,2799186000133499100101,8596.6996767,1,0.851252120124
2525,6133998800592099100101,20977.5344977,1,0.851252120124
2526,6133998800592099100102,10276.5779056,1,0.851252120124
2527,0325440489075969100101,9274.6032927,1,0.934286343981
2529,5089045027944639100101,9760.70978808,1,0.851252120124
2532,9580638822891409100101,14630.5930002,1,0.991192985042
2535,2919086040943899100101,10139.8949001,1,0.929160402749
2537,8203099618049949100101,11747.0224971,1,0.982931352596
2538,8203099618049949100102,4589.90350735,1,0.982931352596
2566,6534496205072048900104,2373.21379715,1,0.0219340277981
2567,6534496205072048900102,11989.5246036,1,0.885539625533
2576,0408310769228498900101,2645.47752585,1,0.0150093507285
2626,2669544000453498900102,2445.96442911,1,0.150759902007
2631,1442727393007518900101,11903.546584,1,0.934286343981
2658,1533806404212029100101,5410.00154036,1,0.0923019423838
2662,6360039412449109100101,20060.435622,1,0.851252120124
2663,6360039412449109100102,13446.7418074,1,0.851252120124
2680,9460438892491009100103,2962.93482895,1,0.0237317180706
2729,1203000818462159200105,24085.9705905,1,0.934286343981
2796,8182935793008889000108,9086.11301899,1,0.915003020362
2798,8182935793008889026101,21116.4220678,1,0.995800855004
2800,1137603203912039000101,31966.1867707,1,0.851252120124
2812,2203079534534939000102,13887.6547284,1,0.122538331942
2815,3029083229913939000101,13226.2853469,1,0.914239764475
2816,2203099398321939000101,16652.1787429,1,0.976347523728
2817,2999323020133899000101,16907.9082371,1,0.885539625533
2820,0362791393008909000101,16295.0392769,1,0.973256711648
2821,0362791393008909000102,7803.05641895,1,0.821344000913
2832,4203079158359779000101,1503.51306052,1,0.593454788114
2842,4327270449093739000102,14550.1263922,1,0.122538331942
2843,3047027429974339000101,19602.9884665,1,0.809207188618
2850,0860724309808949000101,17194.5016357,1,0.887456975914
2861,5203079398321839100101,16308.2666646,1,0.934286343981
2862,9600137092593909100101,1199.28314505,1,0.991192985042
2863,0758825309983989100101,22485.4566874,1,0.846098451929
2864,0758825309983989100102,11904.6488663,1,0.504390901281
2877,3947705609606629100101,10171.8610869,1,0.0173357977364
2878,3947705609606629100102,26347.8538751,1,0.851252120124
2884,9636747600962059100101,15431.9522341,1,0.934286343981
2886,9326650764090679100102,13504.0604872,1,0.851252120124
2895,8636797600972059100102,26453.6729762,1,0.0173357977364
2896,6203079480867909100101,22154.7719967,1,0.851252120124
2897,6203079480867909100102,8993.52130558,1,0.851252120124
2899,2979368050883879100101,5132.22640015,1,0.0975919583259
2900,5323880869078979100101,10581.9101034,1,0.851252120124
2901,5323880869078979100102,5290.9550517,1,0.989632376439
2902,8069083527988739100101,17988.1448935,1,0.982931352596
2903,6203099878358789100101,15871.7628728,1,0.934286343981
2913,6070009121090339100101,19353.8726662,1,0.445971243575
2920,7203064534534939100101,18517.2403986,1,0.851252120124
2922,5732653343009449100101,22563.7187309,1,0.851252120124
2923,5732653343009449100102,7273.96091378,1,0.851252120124
2925,5732653343009449100104,11467.0427923,1,0.893460038636
2926,3945304533406729100101,17855.8710172,1,0.978402425361
2927,3945304533406729100102,12432.6420892,1,0.851252120124
2928,7203079534534839100101,7234.27875089,1,0.972285068222
2933,9930093706172099100101,12508.6995681,1,0.100138446457
2935,7600139092793909100101,7163.73268354,1,0.851252120124
2936,7600139092793909100102,9588.7537489,1,0.978402425361
2944,7203099398321839100101,19839.9791616,1,0.851252120124
2945,7203099398321839100102,16387.6309903,1,0.851252120124
2970,2739980010963079100101,15871.7628728,1,0.934286343981
2971,0557928307883919100101,15872.8651551,1,0.978402425361
3016,9321730619083739200105,15872.8651551,1,0.851252120124
3027,3944003644106239000101,14549.0241099,1,0.887456975914
3032,3339500229092649000101,9297.75122105,1,0.851252120124
3033,3339500229092649000102,4443.29996112,1,0.851252120124
3036,7263969593009609000101,20060.435622,1,0.51442024657
3037,7263969593009609000102,10580.8078211,1,0.51442024657
3055,5209350960337999000101,21361.1287389,1,0.851252120124
3056,9537695309293009000101,11043.7663881,1,0.851252120124
3062,0046069138439439000101,21599.2217162,1,0.991192985042
3065,4303099453023919000101,30421.889265,1,0.0173357977364
3066,4303099453023919000102,4794.9280156,1,0.122538331942
3067,4413902593009339000201,15749.4095372,1,0.893460038636
3069,3959044020313399000101,17194.5016357,1,0.934286343981
3070,2330330449091959000101,18517.2403986,1,0.934286343981
3077,7335210754087659100101,3593.44030594,1,0.51442024657
3079,5303064752571879100102,14329.6699317,1,0.840753152703
