,peridnum,ss_val,Participation,Prob_Received
305,1102129003001959300102,15380.8178768,1,0.828467730329
315,9637897701492029100101,12304.6543015,1,0.828467730329
316,9637897701492029100102,19289.0409748,1,0.828467730329
319,2789326090653899300101,12713.7413325,1,0.828467730329
321,0353823307914949300101,17199.8132132,1,0.930111448919
322,9322590169090909100101,12354.855582,1,0.990135141763
323,9322590169090909000101,12689.1747484,1,0.946113462676
351,8637945706262079100101,23134.2454441,1,0.981450332471
352,8637945706262079100102,12329.2208856,1,0.875241441274
353,8036021429493939300101,10316.8972134,1,0.973280185042
354,2694133040983299300101,2318.8719174,1,0.828467730329
355,2694133040983299300102,6061.53760077,1,0.973280185042
356,0526727306876499100101,15943.7130866,1,0.973104605464
357,0526727306876499100102,13316.1566993,1,0.973104605464
364,5046057028419339300101,14162.1016826,1,0.986850666448
365,5046057028419339300102,14162.1016826,1,0.973280185042
373,8739446504762099100102,19712.0134665,1,0.0178414022857
406,9108310667212149300101,11137.2075001,1,0.973104605464
407,9108310667212149300102,16892.1968557,1,0.923591001248
417,5309340685225249300102,1233.6697672,1,0.828467730329
418,8535844702362059100101,11995.9698316,1,0.828467730329
419,8535844702362059100102,5383.28625689,1,0.0178414022857
420,2066016329951939100101,17597.1510084,1,0.930111448919
421,5026073529943139300101,17675.1232101,1,0.946113462676
433,3203064184217949300101,18007.3061518,1,0.875241441274
434,3203064184217949300102,11598.6320364,1,0.875241441274
441,1329270654091619100101,7343.27242384,1,0.973280185042
447,8809370716256699100101,15354.115068,1,0.973280185042
448,9530539742591309100101,13521.234271,1,0.165970597669
452,3993104355709529100201,15302.8456751,1,0.930111448919
457,4203079786951949300101,10510.2255492,1,0.8275092136
458,4203079786951949300102,3691.39629044,1,0.8275092136
463,7442795893009169300101,15443.8365056,1,0.617379156482
465,9631149802362059000102,19289.0409748,1,0.828467730329
480,3993104355709529300101,7112.56015568,1,0.615788117011
490,9321610749093679300102,25634.6964614,1,0.0567463658802
495,6910439892592709100101,20570.7757979,1,0.828467730329
497,3998800674806129300101,10561.4949421,1,0.946113462676
500,0847021306986989300105,9356.66420841,1,0.946113462676
503,0847021306986989300104,7407.35916499,1,0.946113462676
504,8036071328926539300101,17199.8132132,1,0.930111448919
537,3943305966006429300101,13162.3485206,1,0.950498587833
538,9609330635240649300101,12162.5953586,1,0.950498587833
541,2036026529450139300101,2626.48827494,1,0.828467730329
545,6310039012846009100101,19289.0409748,1,0.990135141763
566,0366524306909439300101,5286.08803281,1,0.0476688362869
567,1632001402512059300101,18635.3562151,1,0.930111448919
571,3100503236300429300101,11393.5544647,1,0.993485723261
572,2150250060333319100101,15149.0374963,1,0.0134681114234
588,9609380926278599100102,30824.6543825,1,0.828467730329
593,9630639052593909100101,16417.9549712,1,0.828467730329
599,0603123307900919300101,14162.1016826,1,0.986850666448
600,0603123307900919300102,14162.1016826,1,0.973280185042
604,4709350732211699300101,19494.1185465,1,0.973280185042
606,3991601030007329300101,5612.93041269,1,0.990135141763
614,7200539252791609100101,10688.600312,1,0.025539737585
623,6329050389096739100101,11342.2850718,1,0.548051001895
640,2659480000873399000101,15816.6077167,1,0.119781488713
666,9618330035200600201101,2113.79434571,1,0.0102278384541
670,1366520300809030201101,14649.1609153,1,0.123218574184
677,2679686040443499100101,21211.6432094,1,0.877804977099
688,3326000249096609300101,7117.90071745,1,0.01451728563
692,6110139262240009300101,12872.890073,1,0.828467730329
693,3036056229477339300101,14123.6496379,1,0.929672698909
695,3946501197806429300101,37233.3284978,1,0.995187640244
697,7321810689099759100101,14162.1016826,1,0.986850666448
704,4086046429946739000103,5446.30488569,1,0.0257077675342
725,3101501833901829100101,26702.808814,1,0.993485723261
726,2180911060573019300101,20532.3237532,1,0.828467730329
727,2180911060573019300102,17148.5438203,1,0.973280185042
728,2070185040773419100101,11342.2850718,1,0.828467730329
739,1432983593009199300101,8509.65111283,1,0.352608697702
740,2989987020033599100101,13136.7138241,1,0.828467730329
746,2759871030133989100101,19929.9083864,1,0.993187603717
747,2709340713270599100101,14431.2659954,1,0.930111448919
748,2709340713270599100102,19777.16832,1,0.930111448919
749,0747725309941959100101,9792.45404825,1,0.970851355299
750,9134597507492079100101,15443.8365056,1,0.973280185042
751,4203099159831939300101,17828.9313889,1,0.956776886954
756,2203079159831939300101,14162.1016826,1,0.930111448919
763,5203079545725829100201,16725.5713287,1,0.96481388402
783,6709340924230199300101,22707.000503,1,0.930111448919
790,3993007655409129300101,18007.3061518,1,0.930111448919
795,3452765093009749300101,12226.6820997,1,0.981327410056
802,2959841030133999300101,17944.287523,1,0.828467730329
803,2959841030133999300102,10360.6898198,1,0.828467730329
870,3997308946306329300104,12880.3668595,1,0.950814285582
871,2325320834094669300101,15380.8178768,1,0.930111448919
873,3203064863522949300101,20507.7571691,1,0.828467730329
874,3203064863522949300102,11598.6320364,1,0.828467730329
875,9533846304262029300101,19226.022346,1,0.828467730329
876,9533846304262029300102,9521.1535107,1,0.828467730329
884,2664538020243399300101,16084.7039172,1,0.828467730329
897,5203010100037119100101,16725.5713287,1,0.930111448919
902,2203099100037719300101,20374.243125,1,0.986850666448
903,2203099100037719300102,6510.14478884,1,0.828467730329
907,2709011030713059300101,15443.8365056,1,0.165041086824
928,6203064608652989100102,18007.3061518,1,0.828467730329
941,4203099331443909300101,5189.95792108,1,0.617379156482
944,3492706993009139300101,1327.66365423,1,0.828467730329
947,6509300962238899300101,13828.8506286,1,0.352608697702
948,1409350723238599300101,17366.4387402,1,0.930111448919
957,4324130349090939300101,21852.510621,1,0.908685341687
963,7203064331443909000101,10188.7237311,1,0.924064593989
969,0557928306983419100101,2166.13185099,1,0.973280185042
970,0557928306983419100102,1422.72565361,1,0.828467730329
971,4203069637193939300101,25876.0898531,1,0.828467730329
972,4203069637193939300102,13069.4227459,1,0.828467730329
974,3086083229913939100102,21789.4919922,1,0.973280185042
975,2699383020133899100101,11201.2942413,1,0.973280185042
976,2639146090333799300101,14124.7177502,1,0.815372510754
985,2634930010963099300101,16981.9182933,1,0.973280185042
986,2634930010963099300102,12277.9514927,1,0.973280185042
1026,9321730669073739100101,12945.521713,1,0.220133272081
1032,3790309961009529100101,18007.3061518,1,0.950814285582
1033,3207390731218399300101,9035.16239029,1,0.828467730329
1034,3207390731218399300102,10957.7646249,1,0.828467730329
1038,2789864060703099100102,14099.0830538,1,0.828467730329
1044,8203079878358989100101,23454.6791498,1,0.930111448919
1045,7330237812199309300101,15443.8365056,1,0.990135141763
1048,1572935593008989100101,20507.7571691,1,0.973280185042
1049,1572935593008989100102,11970.3351351,1,0.973280185042
1056,0860722307808949300101,21852.510621,1,0.924064593989
1058,3325440549093939300101,9559.60555539,1,0.828467730329
1059,3325440549093939300102,25697.7150902,1,0.828467730329
1062,2739166090333779100101,18007.3061518,1,0.973280185042
1089,3325440580013139200103,42360.2677901,1,0.165970597669
1091,3898708385807429100101,2613.67092671,1,0.973280185042
1092,3898708385807429100102,14934.3469135,1,0.828467730329
1112,6602692093009349100101,6446.05804769,1,0.0203771842696
1121,1309350662277899100101,14854.238487,1,0.930111448919
1130,0786126306980439100101,8758.52129098,1,0.0106096617644
1131,6830239142841109100101,20314.4288333,1,0.973280185042
1137,6460439442547609100101,26916.4312845,1,0.274049143153
1145,9332691304162089300101,16725.5713287,1,0.828467730329
1146,9332691304162089300102,9035.16239029,1,0.617379156482
1159,0110131262600009100101,5596.9087274,1,0.976561195931
1172,9630839812397009300101,15828.3569526,1,0.828467730329
1194,0809370931238699300102,16276.9641406,1,0.165970597669
1195,3996501197809529100101,28082.8099735,1,0.828467730329
1203,5722755293008999100101,2177.88108687,1,0.973280185042
1221,2979626040443499300101,10739.869705,1,0.874504702507
1228,6309300920270699100101,20570.7757979,1,0.0178414022857
1245,1320260189091909100101,6408.67411535,1,0.0257077675342
1246,1320260189091909100102,6408.67411535,1,0.0257077675342
1247,1320260189091909100103,19226.022346,1,0.950814285582
1248,1320260189091909100104,10586.0615262,1,0.0257077675342
1249,7203079529559829000101,16725.5713287,1,0.970851355299
1282,9235190300962099300101,22707.000503,1,0.930111448919
1291,0031724300100019300101,29479.9009306,1,0.828467730329
1292,0031724300100019300102,11535.6134076,1,0.0178414022857
1293,0110331072400009300101,18007.3061518,1,0.828467730329
1294,3101007013000429300101,17681.5318842,1,0.828467730329
1295,6201310027222709300101,23839.1995967,1,0.952878741129
1301,2203000212627179300101,20570.7757979,1,0.973280185042
1307,0720231272201609300101,7690.40893842,1,0.828467730329
1309,1203000818462159300101,18728.2819898,1,0.828467730329
1326,7642996393009839100101,9100.31724379,1,0.165041086824
1330,5027084627928139300101,18007.3061518,1,0.828467730329
1331,5027084627928139300102,9035.16239029,1,0.828467730329
1337,2325320819064969300101,16725.5713287,1,0.908685341687
1338,2325320819064969300102,12880.3668595,1,0.973280185042
1339,6324820849075919300101,13200.8005653,1,0.828467730329
1348,0325440489075969100101,10481.3865157,1,0.930111448919
1354,2739241070543179300101,14483.6035007,1,0.828467730329
1359,9533896704272029100101,22707.000503,1,0.828467730329
1360,9533896704272029100102,20570.7757979,1,0.828467730329
1362,2799186000133499100101,8073.86127299,1,0.828467730329
1373,4203099212627979300101,3798.2075257,1,0.930111448919
1382,2939251070543189100101,19032.6940102,1,0.973280185042
1384,8030190601392079100101,12048.3073369,1,0.973280185042
1386,9580638822891409100101,21638.8881505,1,0.930111448919
1395,0374523307912919300101,11291.0156789,1,0.828467730329
1396,0374523307912919300102,22352.387202,1,0.973280185042
1401,6203099694101739100101,14162.1016826,1,0.908685341687
1402,6203099694101739100102,7023.90683042,1,0.973280185042
1408,2919448060253879300101,14636.3435671,1,0.0360772042538
1410,0321410669073999100103,11034.6687143,1,0.828467730329
1411,0321410669073999100102,23775.1128556,1,0.828467730329
1412,1079000326971039100101,16020.617176,1,0.828467730329
1413,1079000326971039100102,14739.9504653,1,0.828467730329
1414,9470637382793909100101,10316.8972134,1,0.828467730329
1415,9470637382793909100102,23518.765891,1,0.828467730329
1416,2789159050903389100101,15427.8148203,1,0.828467730329
1436,0364822309839979300101,28517.5317009,1,0.828467730329
1438,2203099983159909300101,15828.3569526,1,0.828467730329
1444,0364827309739979100102,19289.0409748,1,0.930111448919
1454,3994604550407529100103,5660.99546856,1,0.615788117011
1503,6206310727282799100101,12025.8769775,1,0.971041206883
1506,5049084627928139300102,16298.3263877,1,0.0178414022857
1514,0144928307580969100102,17366.4387402,1,0.992411046502
1523,5089045027944639100101,10316.8972134,1,0.828467730329
1540,2919086040943899100101,26082.2355371,1,0.930111448919
1545,2325320839084769300105,15380.8178768,1,0.828467730329
1584,3596109044807829000102,10316.8972134,1,0.815372510754
1592,0144928307580969000101,9304.32670313,1,0.828467730329
1604,1533806404212029100101,7176.64689684,1,0.165970597669
1608,6533896404272029100101,10316.8972134,1,0.924064593989
1668,3945304533406729100101,20570.7757979,1,0.828467730329
1669,3945304533406729100102,9035.16239029,1,0.828467730329
1670,9636747600962059100101,24415.9802671,1,0.993485723261
1671,5732653343009449100101,16789.6580699,1,0.828467730329
1672,5732653343009449100102,8458.38171991,1,0.828467730329
1676,7203064534534939100101,23775.1128556,1,0.828467730329
1677,7203064534534939100102,18007.3061518,1,0.828467730329
1696,5203079398321839100101,53405.6176279,1,0.930111448919
1697,9930093706172099100101,16956.2835969,1,0.924064593989
1699,8182935793008889300101,19226.022346,1,0.952575633144
1700,8182935793008889300102,20507.7571691,1,0.946113462676
1701,6203099878358789100101,20570.7757979,1,0.930111448919
1707,0758825309983989100101,5510.39162685,1,0.828467730329
1713,4327270449093739300101,7100.81091981,1,0.828467730329
1715,7600139092793909100101,5894.91207377,1,0.828467730329
1716,7600139092793909100102,8202.03475529,1,0.828467730329
1717,2203099398321939300101,14418.4486472,1,0.0178414022857
1718,8830498400692079300101,21237.2779059,1,0.990069188328
1720,7203099398321839100101,20570.7757979,1,0.828467730329
1721,7203099398321839100102,7586.80204022,1,0.828467730329
1729,1472735593007989300101,25492.6375185,1,0.828467730329
1730,1472735593007989300102,12111.3259657,1,0.828467730329
1733,8069083527988739100101,20686.131932,1,0.973104605464
1746,7202769793007569300101,12817.3482307,1,0.0134681114234
1747,7202769793007569300102,21544.8942634,1,0.0134681114234
1752,1203099878358889300101,9676.02980182,1,0.973280185042
1753,1203099878358889300102,14162.1016826,1,0.973280185042
1754,2979368050883879100101,15303.9137875,1,0.0476688362869
1757,2203079776695709300101,17007.5529898,1,0.973280185042
1810,9936944800163039100101,21852.510621,1,0.930111448919
1813,4303064946913809300101,9906.74206998,1,0.981327410056
1818,0885137306969959100101,21362.2470512,1,0.0178414022857
1819,0885137306969959100102,14099.0830538,1,0.0178414022857
1838,3106209067901439300101,7711.77118547,1,0.986850666448
1846,3959627090663099300101,5189.95792108,1,0.828467730329
1847,3959627090663099300102,18443.0959916,1,0.828467730329
1853,4303099453023919300102,10829.5911426,1,0.0134681114234
1854,7960239703195509300101,10173.7701581,1,0.828467730329
1855,7960239703195509300102,21147.5564683,1,0.828467730329
1857,4413902593009339300102,11021.851366,1,0.828467730329
1868,6250539993242509300101,7690.40893842,1,0.973280185042
1869,6250539993242509300102,12251.2486838,1,0.828467730329
1870,3303064311124989300101,9676.02980182,1,0.828467730329
1871,3303064311124989300102,4805.43747416,1,0.828467730329
1874,1010020131061039300101,19226.022346,1,0.924064593989
1892,3996501197807339300103,13675.0424498,1,0.952920382463
1893,3996501197807339300102,17366.4387402,1,0.973280185042
1899,0011636307820919100101,13123.8964759,1,0.549717432125
1900,0011636307820919100102,14123.6496379,1,0.946455551352
1909,0011633309920919300101,14162.1016826,1,0.924064593989
1917,7830239143791109100101,2574.15076966,1,0.79264523703
1918,3939647020733599100101,21852.510621,1,0.828467730329
1919,3939647020733599100102,20551.5497756,1,0.828467730329
1925,9630839813797009000102,25071.8012516,1,0.828467730329
1959,6036090139452239300101,8254.37226057,1,0.326388890457
1960,6036090139452239300102,3460.68402229,1,0.326388890457
1961,3996006169206339300101,7712.83929782,1,0.828467730329
1962,3996006169206339300102,17225.4479097,1,0.828467730329
1976,6480639543446109300101,16725.5713287,1,0.679578155277
1977,6480639543446109300102,21789.4919922,1,0.828467730329
1988,7330539743192009300101,21339.8166918,1,0.946455551352
1991,3789128050693099300101,3749.07435748,1,0.0178414022857
1992,6069021939966039100101,10484.5908527,1,0.828467730329
2017,6031025631026939300101,22685.638256,1,0.908685341687
2018,6031025631026939300102,12803.4627701,1,0.828467730329
2024,2506380797348599300101,14201.6218396,1,0.119781488713
2029,2334120549096729300103,5702.65185031,1,0.828467730329
2030,2334120549096729300102,9893.92472174,1,0.828467730329
2033,1057082638943139100101,9932.37676644,1,0.828467730329
2034,1057082638943139100102,22071.4736533,1,0.828467730329
2040,4332860619058949300101,39796.798144,1,0.828467730329
2042,3793104216809339300101,15230.2140351,1,0.828467730329
2048,9431592106293029300101,9241.30807433,1,0.923591001248
2052,7590536873498209300101,13457.1475299,1,0.0178414022857
2053,7590536873498209300102,12816.2801183,1,0.828467730329
2054,3729455020263169100101,11035.7368266,1,0.946113462676
2055,3799807255809539100101,21852.510621,1,0.908685341687
2056,3799807255809539100102,10316.8972134,1,0.828467730329
2057,3719253060413889100101,10228.2438881,1,0.828467730329
2058,3719253060413889100102,27903.3670982,1,0.908685341687
2084,8108300764348999300102,10291.2625169,1,0.259471624475
2098,2334120579066929100101,8073.86127299,1,0.0126662019557
2117,1333500289078919100101,20294.1346986,1,0.828467730329
2118,1333500289078919100102,4486.07188074,1,0.828467730329
2130,3909931000983869300101,9228.4907261,1,0.0178414022857
2146,1333500269078719100103,7472.5140185,1,0.699521794079
2194,3334460969092699100101,10360.6898198,1,0.828467730329
2203,6930539153441409300101,9100.31724379,1,0.165970597669
2204,6930539153441409300102,7818.58242072,1,0.232170234764
2231,3949349010613699300101,17174.1785168,1,0.8275092136
2232,3949349010613699300102,16174.4253548,1,0.8275092136
2238,0159534307814939300101,25902.7926619,1,0.828467730329
2241,4303079775075949300101,26979.4499133,1,0.828467730329
2242,4303079775075949300102,14162.1016826,1,0.828467730329
2252,9431391509593059100101,19289.0409748,1,0.828467730329
2253,9431391509593059100102,12880.3668595,1,0.973280185042
2254,6303079669455919100101,12342.0382338,1,0.828467730329
2255,6303079669455919100102,10573.244178,1,0.828467730329
2256,9713731493008669100101,5958.99881492,1,0.973280185042
2257,9713731493008669100102,14162.1016826,1,0.973280185042
2260,2303099922163979300101,19226.022346,1,0.828467730329
2261,2303099922163979300102,11535.6134076,1,0.828467730329
2263,3997403661009739100101,16725.5713287,1,0.354146526698
2270,7443707793009559300101,5189.95792108,1,0.828467730329
2277,0117432309848959300101,16725.5713287,1,0.993485723261
2278,4303099946316919300101,26979.4499133,1,0.828467730329
2279,4303099946316919300102,26979.4499133,1,0.828467730329
2280,5673981193009449100101,20570.7757979,1,0.828467730329
2291,1336030719086749300102,12817.3482307,1,0.120492882536
2294,1067094539956639100101,14162.1016826,1,0.952878741129
2297,8108310954324799300101,10957.7646249,1,0.865135762278
2304,9300738413896309100101,14162.1016826,1,0.930111448919
2308,8334730239085729300101,14136.4669861,1,0.828467730329
2309,8334730239085729300102,14059.5628967,1,0.828467730329
2311,3749379010613689100101,15443.8365056,1,0.816383505232
2323,0774531309950979300104,13599.2064728,1,0.924064593989
2341,4508310735341999300101,17366.4387402,1,0.924064593989
2345,7303099922163879100102,14162.1016826,1,0.120492882536
2349,5037074838932239300103,12804.5308825,1,0.930111448919
2399,9334096303793019300101,9035.16239029,1,0.828467730329
2400,9413931493009669300101,26702.808814,1,0.828467730329
2404,1336030759596749200101,6408.67411535,1,0.0178414022857
2405,1336030759596749200102,18007.3061518,1,0.828467730329
2408,3769466050513999000101,13521.234271,1,0.930111448919
2427,3899906423407839000101,10316.8972134,1,0.0706810733359
2481,0750132443011810201101,10586.0615262,1,0.617379156482
2489,6110339073440009300101,15443.8365056,1,0.828467730329
2490,6110339073440009300102,15443.8365056,1,0.973280185042
2492,1026000339971039300101,14162.1016826,1,0.0476688362869
2497,0409310669368449100101,14341.5445578,1,0.973280185042
2509,9609330978313499300101,15443.8365056,1,0.990135141763
2510,9110339073590009100101,17944.287523,1,0.828467730329
2511,9110339073590009100102,9047.97973852,1,0.828467730329
2512,0409310769318499300101,2690.57501609,1,0.828467730329
2513,0409310769318499300102,2741.84440902,1,0.828467730329
2516,0031735309900919100101,14162.1016826,1,0.828467730329
2524,3891007013007439300101,12393.3076267,1,0.729469566548
2525,3891007013007439300102,17494.6122225,1,0.0178414022857
2528,7410739153793209100101,19289.0409748,1,0.952878741129
2533,0364831309939979300102,7241.80175034,1,0.0178414022857
2537,3996109044807139300101,9701.66449828,1,0.828467730329
2575,0364831309939979200101,14162.1016826,1,0.924064593989
2585,1144930300380060211101,30876.9918877,1,0.930111448919
2592,9839145203363019300101,21852.510621,1,0.930111448919
2593,8309350611329349300101,12817.3482307,1,0.828467730329
2598,2113667443009409300101,21852.510621,1,0.908685341687
2605,0530531473800609100101,18776.3470456,1,0.930111448919
2606,0530531473800609100102,15443.8365056,1,0.930111448919
2619,6303079159831939100102,14264.6404684,1,0.700934489722
2622,4303079180965979300101,11726.8055187,1,0.828467730329
2623,1633783593009199100201,21980.6841033,1,0.621796816339
2628,0471435307906929100101,6471.69274415,1,0.874504702507
2629,9634390505593079100101,20801.4880661,1,0.165970597669
2631,9530539473590609100101,8972.14376149,1,0.828467730329
2632,9530539473590609100102,14099.0830538,1,0.828467730329
2633,3992404617009739100101,4074.84862501,1,0.828467730329
2635,9534095704773079100101,12817.3482307,1,0.120492882536
2641,9630294501773049100101,18302.1051611,1,0.930111448919
2644,0747733307941959300101,9356.66420841,1,0.119781488713
2656,8303099159831939200101,17200.8813256,1,0.104491980346
2658,8303099159831939200103,3383.7799329,1,0.0152360002613
2668,8634300015503070201101,25697.7150902,1,0.930111448919
2673,6270739083394809300101,15443.8365056,1,0.828467730329
2674,6270739083394809300102,10316.8972134,1,0.828467730329
2689,0472835306808479100101,16725.5713287,1,0.828467730329
2690,0472835306808479100103,11470.4585541,1,0.828467730329
2694,6540339663242109300101,17366.4387402,1,0.828467730329
2699,8653623343008319100101,20595.342382,1,0.973280185042
2700,8653623343008319100102,1391.75039538,1,0.828467730329
2706,9830794302763089300101,28198.1661075,1,0.828467730329
2715,3030258030353119100101,10368.1666063,1,0.828467730329
2716,3030258030353119100102,28261.1847363,1,0.828467730329
2738,3759423070973299300101,16725.5713287,1,0.828467730329
2746,3990206898109539100102,26979.4499133,1,0.828467730329
2765,7623987493009809000101,7882.66916188,1,0.104491980346
2767,3949867070823099000201,10060.5502487,1,0.461317229188
2802,7303000160001139100103,13252.0699582,1,0.828467730329
2803,3102001597500439300101,28748.2439691,1,0.828467730329
2804,3102001597500439300102,10188.7237311,1,0.828467730329
2813,7303010189264159100101,7266.36833445,1,0.828467730329
2814,6332940170015189100101,14162.1016826,1,0.930111448919
2815,5071092631041839100201,23071.2268153,1,0.990135141763
2819,4303000205571199300104,8254.37226057,1,0.930111448919
2829,1303010053408179300101,22954.8025688,1,0.930111448919
2833,3992001597509139300101,15443.8365056,1,0.0257077675342
2834,3891407254509439300101,25634.6964614,1,0.930111448919
2840,3739913060563039300101,10317.9653257,1,0.8275092136
2841,3739913060563039300102,8501.10621401,1,0.8275092136
2842,2604350703313399300101,13918.5720662,1,0.828467730329
2843,2604350703313399300102,16725.5713287,1,0.908685341687
2844,9239198105673049300101,24095.5465614,1,0.930111448919
2857,5336250029092719300101,14162.1016826,1,0.973104605464
2859,7039034036980539300101,14099.0830538,1,0.828467730329
2860,7039034036980539300102,17533.0642672,1,0.828467730329
2861,0865634309589929300101,17558.6989637,1,0.828467730329
2862,0865634309589929300102,8394.29497875,1,0.828467730329
2863,4303099012655929300101,30824.6543825,1,0.930111448919
2872,3949281040753599100101,20570.7757979,1,0.828467730329
2873,3949281040753599100102,13093.98933,1,0.828467730329
2878,1353724493006759300101,15230.2140351,1,0.828467730329
2879,7510633943498209300101,15380.8178768,1,0.908685341687
2880,7510633943498209300102,8972.14376149,1,0.828467730329
2883,5632091402573059300101,20764.1041337,1,0.828467730329
2887,7334120379056759100101,22083.2228891,1,0.952878741129
2899,0366531309709939300101,21749.9718351,1,0.828467730329
2900,9630637053193909300101,2105.24944689,1,0.930111448919
2902,9605380926348599300102,6522.96213707,1,0.828467730329
2903,0445734309852919300101,20570.7757979,1,0.990135141763
2904,2059026536950139100102,15443.8365056,1,0.930111448919
2906,8303099351472769100101,18032.9408482,1,0.828467730329
2912,3719620050523299300101,14136.4669861,1,0.8275092136
2924,6632091802573059100101,11739.622867,1,0.828467730329
2925,6632091802573059100102,8419.92967521,1,0.828467730329
2935,7938298305693069300101,20570.7757979,1,0.973280185042
2936,0423965193009529300101,8972.14376149,1,0.990135141763
2942,3991804256907139300101,13751.9465392,1,0.952878741129
2967,8235194405493079300101,19289.0409748,1,0.828467730329
2977,7510639943198209300101,15302.8456751,1,0.828467730329
2990,9630635053293909300102,7753.42756722,1,0.930111448919
3001,4007350908373799100101,16725.5713287,1,0.828467730329
3002,4007350908373799100102,19289.0409748,1,0.828467730329
3003,4332570189095949100101,21724.3371387,1,0.828467730329
3008,9604330735350699100101,18007.3061518,1,0.973280185042
3014,3592806956809439300101,12880.3668595,1,0.828467730329
3015,3592806956809439300102,20442.6023156,1,0.908685341687
3044,6332330089093759100201,20570.7757979,1,0.773287209458
3063,1753126803001499000101,7690.40893842,1,0.973280185042
3084,0833726593009339000103,8715.79679687,1,0.0178414022857
3124,7520637863198909200101,16021.6852884,1,0.923591001248
3134,3210508470310030201101,15379.7497645,1,0.120492882536
3152,1238604208403069300101,14162.1016826,1,0.952575633144
3153,1431502406203029300101,29542.9195594,1,0.828467730329
3154,1431502406203029300102,15005.9104411,1,0.828467730329
3158,0226234300114059300101,25697.7150902,1,0.930111448919
3159,2401340066328809300101,16725.5713287,1,0.96481388402
3178,0052231309715959300101,21789.4919922,1,0.828467730329
3184,7660638223299509300101,23498.4717563,1,0.96481388402
3187,9335291508173009100102,14379.9966025,1,0.074822722191
3189,9335291508173009100104,6408.67411535,1,0.0106096617644
3192,3909866010493879100101,17944.287523,1,0.828467730329
3202,3303099215310889300101,18007.3061518,1,0.930111448919
3211,5523955093008219100101,28403.2436792,1,0.828467730329
3212,3695002525109639100101,1921.53412225,1,0.828467730329
3215,1079082638943139100101,16725.5713287,1,0.973280185042
3231,3749276040683889100101,4976.33545057,1,0.930111448919
3241,0052236309615959100101,32791.0492235,1,0.828467730329
3242,0052236309615959100102,20721.3796396,1,0.828467730329
3280,2883931193007059100103,12495.8464126,1,0.930111448919
