,fh_seq,ffpos,Housing_participation,housing_impute,probs
0,3,1,0,0.0,0.0642764714689
1,5,1,0,0.0,0.00870840729181
2,7,1,0,0.0,0.0629812253941
3,9,1,0,0.0,0.00729366419175
4,10,1,0,0.0,0.00955624508681
5,11,1,0,0.0,0.0369377662569
6,13,1,0,0.0,0.0830706167401
7,16,1,0,0.0,0.00942373098804
8,17,1,0,0.0,0.0407008094003
9,18,1,0,0.0,0.191361074423
10,19,1,0,0.0,0.00493305832862
11,20,1,0,0.0,0.0162410318206
12,21,1,0,0.0,0.0745230478338
13,26,1,0,0.0,0.0503193527641
14,29,1,0,0.0,0.0113252380329
15,31,1,0,0.0,0.0101919726545
16,32,1,0,0.0,0.00552415979285
17,34,1,0,0.0,0.00762282461894
18,35,1,0,0.0,0.0899940251711
19,40,1,0,0.0,0.0126248732856
20,41,1,0,0.0,0.00460237215782
21,44,1,0,0.0,0.0643732111925
22,45,1,0,0.0,0.0146324505117
23,46,1,0,0.0,0.0953014284766
24,47,1,0,0.0,0.0746763387037
25,48,1,0,0.0,0.232821012346
26,49,1,0,0.0,0.000843518909524
27,52,1,0,0.0,0.0488908304239
28,52,2,0,0.0,0.018979048484
29,53,1,0,0.0,0.280575795582
30,54,1,0,0.0,0.142679065456
31,56,1,0,0.0,0.0112127928895
32,58,1,0,0.0,0.00542361404932
33,59,1,0,0.0,0.00177363612657
34,60,1,0,0.0,0.0158911031133
35,61,1,0,0.0,0.00161540666794
36,62,1,0,0.0,0.0688236025833
37,64,1,0,0.0,0.0681415933024
38,65,1,0,0.0,0.0136874603202
39,66,1,0,0.0,0.185192020056
40,67,1,0,0.0,0.000183526240019
41,68,1,0,0.0,0.0119273237196
42,69,1,0,0.0,0.0733201674754
43,75,1,0,0.0,0.0180274897197
44,75,2,0,0.0,0.014668223227
45,77,1,0,0.0,0.00249505699937
46,78,1,0,0.0,0.00871750208114
47,79,1,0,0.0,0.100917983657
48,79,2,0,0.0,0.30671831695
49,80,1,0,0.0,0.184562493305
50,81,1,0,0.0,0.00464674317855
51,82,1,0,0.0,0.00280504462416
52,84,1,0,0.0,0.00630015549202
53,87,1,0,0.0,0.0826515045992
54,88,1,0,0.0,0.00151996583317
55,89,1,0,0.0,0.00827824048447
56,90,1,0,0.0,0.00295243673242
57,91,1,0,0.0,0.332737852999
58,91,2,0,0.0,0.372745121938
59,96,1,0,0.0,0.0658938769146
60,99,1,0,0.0,0.00838413234228
61,104,1,0,0.0,0.00105466476844
62,105,1,0,0.0,0.0094299883072
63,112,1,0,0.0,0.203081080349
64,113,1,0,0.0,0.0205204587523
65,115,1,0,0.0,0.000506001897413
66,116,1,0,0.0,0.194625926404
67,122,1,0,0.0,0.00420485189768
68,130,1,0,0.0,0.0120226361295
69,132,1,0,0.0,0.397559719554
70,134,1,0,0.0,0.0176770563533
71,140,1,0,0.0,0.291923196719
72,141,1,0,0.0,0.09384867379
73,149,1,0,0.0,0.00168719155062
74,151,1,0,0.0,0.0125184621073
75,153,1,0,0.0,0.00547706218327
76,155,1,0,0.0,0.00927692099379
77,159,1,0,0.0,0.00704375906441
78,161,1,0,0.0,0.250511325398
79,163,1,0,0.0,0.0146774277531
80,165,1,0,0.0,0.0111212353423
81,167,1,0,0.0,0.0171022830599
82,169,1,0,0.0,0.0128053541574
83,177,1,0,0.0,0.0166873438973
84,179,1,0,0.0,0.309888043916
85,181,1,0,0.0,0.000772610374081
86,181,2,0,0.0,0.0416723007284
87,182,1,0,0.0,0.0156881372978
88,189,1,0,0.0,0.0636542923043
89,192,1,0,0.0,0.0163242731978
90,198,1,0,0.0,0.0154953174168
91,199,1,0,0.0,0.0587369260584
92,199,2,0,0.0,0.0442254960155
93,202,1,0,0.0,0.208210324843
94,206,1,0,0.0,0.0563484385077
95,206,2,0,0.0,0.0126173627355
96,207,1,0,0.0,0.017529782038
97,211,1,0,0.0,0.0137561893674
98,211,2,0,0.0,0.0526629686945
99,212,1,0,0.0,0.380789485769
100,212,2,0,0.0,0.30671831695
101,213,1,0,0.0,0.00433157661815
102,214,1,0,0.0,0.00567924576921
103,215,1,0,0.0,0.0376808535271
104,215,2,0,0.0,0.00829475880266
105,218,1,0,0.0,0.0644570562107
106,220,1,0,0.0,0.00623070035246
107,221,1,0,0.0,0.00187097693632
108,222,1,0,0.0,0.00821236594603
109,223,1,0,0.0,0.0126908392642
110,224,1,0,0.0,0.0656499021569
111,226,1,0,0.0,0.254684432978
112,227,1,0,0.0,0.0126965624597
113,228,1,0,0.0,0.142832988045
114,229,1,0,0.0,0.070309154742
115,229,2,0,0.0,0.0254572224311
116,235,1,0,0.0,0.0575067971124
117,235,2,0,0.0,0.0166873438973
118,236,1,0,0.0,0.00251970818602
119,237,1,0,0.0,0.0176594061762
120,238,1,0,0.0,0.0933672350815
121,239,1,0,0.0,0.0155682378233
122,239,2,0,0.0,0.0142942767691
123,241,1,0,0.0,0.269618263161
124,242,1,0,0.0,0.0276917636688
125,243,1,0,0.0,0.0168590922914
126,246,1,0,0.0,0.00352484804115
127,247,1,0,0.0,0.00718690687366
128,248,1,0,0.0,0.0402038925071
129,249,1,0,0.0,0.0618960775783
130,250,1,0,0.0,0.0214493138902
131,250,2,0,0.0,0.0453623220167
132,252,1,0,0.0,0.00588486203787
133,253,1,0,0.0,0.00713978409485
134,259,1,0,0.0,0.00795500338298
135,260,1,0,0.0,0.0172392243158
136,263,1,0,0.0,0.00168854131327
137,266,1,0,0.0,0.00206711985707
138,267,1,0,0.0,0.00455222789279
139,268,1,0,0.0,0.00518712968864
140,272,1,0,0.0,0.0111261354074
141,281,1,0,0.0,0.0199630116692
142,283,1,0,0.0,0.0113252380329
143,285,1,0,0.0,0.0702937456648
144,286,1,0,0.0,0.0166458149234
145,289,1,0,0.0,0.0661709833769
146,308,1,0,0.0,0.00504225833631
147,318,1,0,0.0,0.00519194152558
148,318,2,0,0.0,0.0442410052754
149,320,1,0,0.0,0.0257175275357
150,321,1,0,0.0,0.00836039060196
151,322,1,0,0.0,0.0118480454285
152,328,1,0,0.0,0.000222574068159
153,329,1,0,0.0,0.00700753839418
154,330,1,0,0.0,0.00385787038823
155,331,1,0,0.0,0.0457124557722
156,332,1,0,0.0,0.0130700366937
157,333,1,0,0.0,0.0425693907914
158,334,1,0,0.0,0.00380441141092
159,335,1,0,0.0,0.002771954063
160,336,1,0,0.0,0.00115932835068
161,337,1,0,0.0,0.0133334811874
162,337,2,0,0.0,0.014668223227
163,339,1,0,0.0,0.0030697098455
164,344,1,0,0.0,0.00773426027337
165,345,1,0,0.0,0.0250470876345
166,346,1,1,922.329865259,0.255395885665
167,347,1,0,0.0,0.0362687844615
168,349,1,0,0.0,0.00705961756133
169,351,1,0,0.0,0.377073576533
170,353,1,0,0.0,0.0442410052754
171,353,2,0,0.0,0.0656499021569
172,355,1,0,0.0,0.00677723505679
173,359,1,0,0.0,0.0190199153663
174,364,1,0,0.0,0.0359604712579
175,365,1,0,0.0,0.131247498571
176,365,2,0,0.0,0.0734686724073
177,366,1,0,0.0,0.00714777538555
178,367,1,0,0.0,0.0612886868762
179,368,1,0,0.0,0.0465106762086
180,369,1,0,0.0,0.00591445622312
181,372,1,0,0.0,0.0269959743713
182,373,1,0,0.0,0.336779261611
183,374,1,0,0.0,0.0516338610226
184,375,1,0,0.0,0.0163900425869
185,375,2,0,0.0,0.00873738528721
186,376,1,0,0.0,0.00647553711465
187,377,1,0,0.0,0.119874927837
188,377,2,0,0.0,0.0442410052754
189,378,1,0,0.0,0.00927692099379
190,379,1,0,0.0,0.0505006804873
191,380,1,0,0.0,0.0602758029198
192,381,1,0,0.0,0.0363338699648
193,386,1,0,0.0,0.118219034057
194,388,1,0,0.0,0.0172105355121
195,388,2,0,0.0,0.0204994022396
196,390,1,0,0.0,0.00805793139662
197,391,1,0,0.0,0.0171228068591
198,391,2,0,0.0,0.079739943663
199,392,1,0,0.0,0.00796751021904
200,393,1,0,0.0,0.00706473639311
201,394,1,0,0.0,0.00181781916623
202,394,2,0,0.0,0.0177090213199
203,395,1,0,0.0,0.00254106129239
204,398,1,0,0.0,0.00646158261307
205,405,1,0,0.0,0.0127909315492
206,408,1,0,0.0,0.00719038019783
207,409,1,0,0.0,0.187143587262
208,412,1,0,0.0,0.164468676233
209,418,1,0,0.0,0.080227995938
210,419,1,0,0.0,0.0116224285644
211,428,1,0,0.0,0.0119836904987
212,428,2,0,0.0,0.00169306592504
213,445,1,0,0.0,0.00302513946879
214,446,1,0,0.0,0.00505233378263
215,447,1,0,0.0,0.0267454926122
216,449,1,0,0.0,0.0115283785519
217,450,1,0,0.0,0.00713031641986
218,451,1,0,0.0,0.226576524548
219,452,1,0,0.0,0.0179028703501
220,455,1,0,0.0,0.0142455225374
221,456,1,0,0.0,0.0162658874735
222,456,2,0,0.0,0.0759752630786
223,460,1,0,0.0,0.0100323999656
224,473,1,0,0.0,0.0144082279173
225,474,1,0,0.0,0.0442410052754
226,476,1,0,0.0,0.0129931134634
227,477,1,0,0.0,0.0645860636118
228,478,1,0,0.0,0.302251229075
229,478,2,0,0.0,0.321205920166
230,478,3,0,0.0,0.0672822234955
231,479,1,1,1001.21334058,0.291923196719
232,479,2,0,0.0,0.0166873438973
233,481,1,0,0.0,0.00329845662073
234,482,1,0,0.0,0.00434515916803
235,482,2,0,0.0,0.015849237537
236,483,1,0,0.0,0.0137917851183
237,484,1,0,0.0,0.00617933315075
238,497,1,0,0.0,0.0175626472233
239,498,1,0,0.0,0.0455868848297
240,499,1,0,0.0,0.0134219085767
241,501,1,0,0.0,0.0186233306807
242,508,1,0,0.0,0.00714849438433
243,510,1,0,0.0,0.386910434204
244,511,1,0,0.0,0.0012423335359
245,512,1,0,0.0,0.0204994022396
246,512,2,0,0.0,0.00767268099599
247,514,1,0,0.0,0.00959366179213
248,516,1,0,0.0,0.106075736291
249,518,1,0,0.0,0.00484008518174
250,519,1,0,0.0,0.30671831695
251,522,1,0,0.0,0.0067260242731
252,524,1,0,0.0,0.0878374051184
253,525,1,0,0.0,0.0147453638278
254,526,1,0,0.0,0.019052091731
255,527,1,0,0.0,0.0070777991804
256,529,1,0,0.0,0.0170806529196
257,530,1,0,0.0,0.0162914279698
258,531,1,0,0.0,0.0432544640895
259,536,1,0,0.0,0.0111548370979
260,547,1,0,0.0,0.00453573567401
261,548,1,0,0.0,0.0042597838156
262,549,1,0,0.0,0.0070805619911
263,549,2,0,0.0,0.0836713619979
264,550,1,0,0.0,0.291923196719
265,550,2,0,0.0,0.346206919356
266,551,1,0,0.0,0.276077966917
267,552,1,0,0.0,0.012342051615
268,552,2,0,0.0,0.0063411811106
269,555,1,0,0.0,0.0608029011361
270,556,1,0,0.0,0.0431461537473
271,557,1,0,0.0,0.0549684418738
272,558,1,0,0.0,0.0740355165934
273,559,1,0,0.0,0.00865040940483
274,561,1,0,0.0,0.357927115722
275,563,1,0,0.0,0.284948630744
276,564,1,0,0.0,0.0175005580442
277,571,1,0,0.0,0.0473758411298
278,571,2,0,0.0,0.0197928852971
279,572,1,0,0.0,0.0150923734139
280,577,1,0,0.0,0.00721117308534
281,578,1,0,0.0,0.00551376298086
282,579,1,0,0.0,0.0154498115326
283,579,2,0,0.0,0.243544148084
284,580,1,0,0.0,0.0160120876311
285,580,2,0,0.0,0.0634327343535
286,581,1,0,0.0,0.00159441343993
287,584,1,0,0.0,0.0157925246935
288,585,1,0,0.0,0.0400212755678
289,587,1,0,0.0,0.0170341426365
290,589,1,0,0.0,0.0657954080325
291,591,1,0,0.0,0.0220053777167
292,593,1,0,0.0,0.257632356921
293,594,1,0,0.0,0.0295037352131
294,595,1,0,0.0,0.0462030420536
295,596,1,0,0.0,0.00708148316592
296,597,1,0,0.0,0.0144257285316
297,598,1,0,0.0,0.0075962224428
298,598,2,0,0.0,0.0836713619979
299,608,1,0,0.0,0.0263870263151
300,609,1,0,0.0,0.30671831695
301,609,2,0,0.0,0.30671831695
302,610,1,0,0.0,0.0480670107591
303,611,1,0,0.0,0.00761347545397
304,612,1,0,0.0,0.0452365428373
305,614,1,0,0.0,0.063033827764
306,615,1,0,0.0,0.00992073987321
307,620,1,0,0.0,0.0272316783027
308,621,1,0,0.0,0.048645808656
309,624,1,1,327.669820553,0.335600544392
310,626,1,0,0.0,0.00808175238466
311,633,1,0,0.0,0.0620834232368
312,636,1,0,0.0,0.002886234149
313,646,1,0,0.0,0.00112512083911
314,647,1,0,0.0,0.0202206668281
315,648,1,0,0.0,0.013846472321
316,651,1,0,0.0,0.0118089720366
317,651,2,0,0.0,0.0111283171649
318,653,1,0,0.0,0.0333277500496
319,660,1,0,0.0,0.149848730877
320,661,1,0,0.0,0.00443095019934
321,662,1,0,0.0,0.364298890341
322,662,2,0,0.0,0.30671831695
323,663,1,0,0.0,0.0100393155867
324,664,1,0,0.0,0.0269563643205
325,664,2,0,0.0,0.0300856434575
326,664,3,0,0.0,0.014668223227
327,665,1,0,0.0,0.0107573576873
328,666,1,0,0.0,7.60380586169e-08
329,667,1,0,0.0,0.00260448441047
330,668,1,0,0.0,0.00380788885417
331,669,1,0,0.0,0.291896115426
332,670,1,0,0.0,0.167419961637
333,670,2,0,0.0,0.277556027824
334,671,1,0,0.0,0.0121187008485
335,672,1,0,0.0,0.0137306659791
336,673,1,0,0.0,0.0053719055874
337,674,1,0,0.0,0.00373962113683
338,675,1,0,0.0,1.26325339296e-05
339,677,1,0,0.0,0.0146625434579
340,679,1,0,0.0,0.00764863582344
341,682,1,0,0.0,0.011753448659
342,683,1,0,0.0,0.0440254497761
343,684,1,0,0.0,0.00766769485788
344,688,1,0,0.0,0.0229259850679
345,691,1,0,0.0,0.0121826269508
346,692,1,0,0.0,0.00294005449854
347,693,1,0,0.0,0.00300912776592
348,694,1,0,0.0,0.00588714057945
349,695,1,0,0.0,0.026759137721
350,696,1,0,0.0,0.2773366246
351,697,1,0,0.0,0.343698974167
352,698,1,0,0.0,0.0166830447125
353,698,2,0,0.0,0.0128868739919
354,699,1,0,0.0,0.0196793804765
355,703,1,0,0.0,0.00752052002767
356,705,1,0,0.0,0.016212586097
357,706,1,0,0.0,0.0582863602424
358,707,1,0,0.0,0.00385787038823
359,709,1,0,0.0,0.00383150563606
360,709,2,0,0.0,0.0836713619979
361,709,3,0,0.0,0.0836713619979
362,710,1,0,0.0,0.00483016112749
363,711,1,0,0.0,0.0213120100531
364,712,1,0,0.0,0.0179548564498
365,713,1,0,0.0,0.00112385113913
366,714,1,0,0.0,0.00369812417276
367,718,1,0,0.0,0.0126579066755
368,720,1,0,0.0,0.0153762458524
369,721,1,0,0.0,0.291923196719
370,721,2,0,0.0,0.253971190397
371,722,1,0,0.0,0.0113252380329
372,722,2,0,0.0,0.00984944212292
373,723,1,0,0.0,0.00849616053308
374,723,2,0,0.0,0.0185926531259
375,724,1,0,0.0,0.0130792480104
376,725,1,0,0.0,0.00199165629114
377,726,1,0,0.0,0.00707945673835
378,727,1,0,0.0,0.0283338650063
379,729,1,0,0.0,0.037090400164
380,730,1,0,0.0,0.0144417571271
381,732,1,0,0.0,0.0138758429689
382,733,1,0,0.0,0.00634693950227
383,733,2,0,0.0,0.0159904546227
384,734,1,0,0.0,0.0632230450135
385,735,1,0,0.0,0.0128868739919
386,737,1,0,0.0,0.00510621033839
387,739,1,0,0.0,0.00420456996484
388,740,1,0,0.0,0.0708663049154
389,741,1,0,0.0,0.0166491194087
390,744,1,0,0.0,0.0472110611758
391,746,1,0,0.0,0.0051383923144
392,747,1,0,0.0,0.00955329560012
393,747,2,0,0.0,0.0487071785343
394,749,1,0,0.0,0.00823000789906
395,750,1,0,0.0,0.0482851764143
396,750,2,0,0.0,0.0468692384793
397,760,1,0,0.0,0.0385585738106
398,761,1,0,0.0,0.00383632329994
399,762,1,0,0.0,0.0209083794891
400,764,1,0,0.0,0.00713978409485
401,768,1,0,0.0,0.00204929750777
402,771,1,0,0.0,0.0595966922994
403,772,1,0,0.0,0.0180274897197
404,773,1,0,0.0,0.0105427178687
405,789,1,0,0.0,0.119254281708
406,791,1,0,0.0,0.00399024448371
407,792,1,0,0.0,0.0105378782909
408,794,1,1,782.766793542,0.354730611676
409,795,1,1,327.669820553,0.335615542092
410,796,1,0,0.0,0.00487891521144
411,797,1,0,0.0,0.0040786250225
412,798,1,1,327.669820553,0.248306225319
413,799,1,1,782.766793542,0.252734133882
414,801,1,0,0.0,0.0442410052754
415,802,1,0,0.0,0.00700152385282
416,803,1,0,0.0,0.00131487251591
417,804,1,0,0.0,0.00396994361377
418,805,1,0,0.0,0.00823129069154
419,807,1,0,0.0,0.0146587581489
420,808,1,0,0.0,0.28120966441
421,808,2,0,0.0,0.0442410052754
422,809,1,0,0.0,0.00940777359734
423,812,1,0,0.0,0.0325978694655
424,812,2,0,0.0,0.0857015260429
425,813,1,0,0.0,0.20359792872
426,814,1,0,0.0,0.0294210715924
427,816,1,0,0.0,0.00508542841903
428,817,1,0,0.0,0.0678237589414
429,820,1,0,0.0,0.0645296281597
430,821,1,0,0.0,0.00418100101311
431,824,1,0,0.0,0.00873738528721
432,824,2,0,0.0,0.0204983499695
433,825,1,0,0.0,0.257372566792
434,826,1,0,0.0,0.000577311491738
435,826,2,0,0.0,0.0488908304239
436,827,1,0,0.0,0.00163845072686
437,827,2,0,0.0,0.0836713619979
438,828,1,0,0.0,0.0117383138868
439,830,1,0,0.0,0.278838146757
440,831,1,0,0.0,0.0349359416044
441,833,1,0,0.0,0.00242011988685
442,834,1,1,430.82513443,0.223205175906
443,837,1,0,0.0,0.0836713619979
444,837,2,0,0.0,0.0158373888425
445,838,1,0,0.0,0.0223314131745
446,840,1,0,0.0,0.0710217447476
447,841,1,0,0.0,0.00753573385987
448,842,1,0,0.0,0.364298890341
449,842,2,0,0.0,0.397559719554
450,844,1,0,0.0,0.000894078736188
451,845,1,0,0.0,0.0104780146023
452,847,1,0,0.0,0.0234927662026
453,849,1,0,0.0,0.00319472293119
454,851,1,0,0.0,0.00142027254561
455,852,1,0,0.0,0.00688558145574
456,852,2,0,0.0,0.0412480201652
457,853,1,0,0.0,0.173923191081
458,855,1,0,0.0,0.0502975193568
459,855,2,0,0.0,0.0669295338437
460,856,1,0,0.0,0.0194731300865
461,856,2,0,0.0,0.062507485703
462,858,1,0,0.0,0.010561869241
463,862,1,0,0.0,0.0584269840473
464,868,1,0,0.0,0.00977118785214
465,869,1,0,0.0,0.00464409450607
466,871,1,1,782.766793542,0.356243537933
467,873,1,0,0.0,0.348120947629
468,875,1,0,0.0,0.00554177045574
469,876,1,0,0.0,0.0464514574795
470,876,2,0,0.0,0.0126613229106
471,877,1,0,0.0,0.0134761078591
472,878,1,0,0.0,0.00811320286908
473,879,1,0,0.0,0.0151310353896
474,880,1,0,0.0,0.00451173050098
475,881,1,0,0.0,0.00234845938334
476,882,1,1,384.304110525,0.188372133056
477,883,1,0,0.0,0.0784183416825
478,884,1,0,0.0,0.00794104209779
479,885,1,0,0.0,0.00617743263517
480,886,1,0,0.0,0.0678294421689
481,887,1,0,0.0,0.00534885329219
482,887,2,0,0.0,0.0783577643425
483,888,1,0,0.0,0.000247658880386
484,889,1,0,0.0,0.0334053712766
485,890,1,0,0.0,0.00281513581763
486,891,1,0,0.0,0.0114283490614
487,891,2,0,0.0,0.0155670330869
488,892,1,0,0.0,0.0747136192748
489,892,2,0,0.0,0.0836713619979
490,893,1,0,0.0,0.0654211166662
491,893,2,0,0.0,0.0924718059513
492,894,1,0,0.0,0.185583788613
493,895,1,0,0.0,0.000339674537491
494,896,1,0,0.0,0.0177090213199
495,897,1,0,0.0,0.00436811896372
496,899,1,0,0.0,0.00504810212568
497,900,1,0,0.0,0.00105641348634
498,901,1,0,0.0,0.00920911586354
499,902,1,0,0.0,0.00447971460072
500,903,1,0,0.0,0.254543545225
501,903,2,0,0.0,0.0836713619979
502,904,1,0,0.0,0.00840994171733
503,905,1,0,0.0,0.00170217556365
504,906,1,0,0.0,0.0103449171119
505,907,1,0,0.0,0.00251739499503
506,908,1,0,0.0,0.00292117525656
507,909,1,0,0.0,0.000395639987648
508,910,1,0,0.0,0.00424814477942
509,912,1,0,0.0,0.010561869241
510,913,1,0,0.0,0.00231981500068
511,913,2,0,0.0,0.0836713619979
512,914,1,0,0.0,0.0259613611228
513,915,1,0,0.0,0.00643309572549
514,916,1,0,0.0,0.0175649079838
515,917,1,0,0.0,0.0189692932992
516,920,1,0,0.0,0.30671831695
517,921,1,0,0.0,0.0715046945568
518,923,1,0,0.0,0.00628077985486
519,924,1,0,0.0,0.0836713619979
520,924,2,0,0.0,0.0811315226247
521,924,3,0,0.0,0.0166873438973
522,924,4,0,0.0,0.0782151409527
523,924,5,0,0.0,0.0836713619979
524,924,6,0,0.0,0.080706685318
525,924,7,0,0.0,0.080706685318
526,925,1,0,0.0,0.0114021600407
527,927,1,0,0.0,0.00269792613659
528,928,1,0,0.0,0.0127820008051
529,931,1,0,0.0,0.0184063521235
530,932,1,0,0.0,0.0248058991964
531,932,2,0,0.0,0.0444146628807
532,932,3,0,0.0,0.0832704280525
533,933,1,0,0.0,0.0820236803966
534,934,1,0,0.0,0.0736913511257
535,938,1,0,0.0,0.0728401441502
536,938,2,0,0.0,0.339124383055
537,939,1,0,0.0,0.00178761530332
538,941,1,0,0.0,0.000869835614471
539,943,1,1,327.669820553,0.20111945123
540,944,1,1,782.766793542,0.253864129898
541,945,1,0,0.0,0.072582960895
542,946,1,1,782.766793542,0.0976240037748
543,948,1,0,0.0,0.0672730697814
544,949,1,0,0.0,0.00671797624678
545,950,1,1,1033.57579199,0.263632682727
546,950,2,1,327.669820553,0.328625924229
547,950,3,1,782.766793542,0.104358287495
548,952,1,0,0.0,0.298793418273
549,955,1,0,0.0,0.00443065317419
550,956,1,0,0.0,0.0062278281765
551,958,1,0,0.0,0.0187778420432
552,960,1,0,0.0,0.0122309341476
553,962,1,0,0.0,0.0188914814036
554,963,1,0,0.0,0.0163873722631
555,964,1,0,0.0,0.00063061470275
556,965,1,0,0.0,0.00393258262548
557,966,1,0,0.0,0.00491587637987
558,967,1,0,0.0,0.00200024630048
559,968,1,0,0.0,0.0167683715657
560,968,2,0,0.0,0.0520286480438
561,969,1,0,0.0,0.0248833662018
562,970,1,0,0.0,0.0419013090633
563,970,2,0,0.0,0.037386055072
564,971,1,0,0.0,0.0640520011804
565,974,1,0,0.0,0.220240909207
566,975,1,0,0.0,0.00188962214421
567,977,1,0,0.0,0.0166873438973
568,977,2,0,0.0,0.0145230740775
569,980,1,0,0.0,0.00196670896461
570,982,1,0,0.0,0.318998116543
571,983,1,0,0.0,0.00479159229324
572,984,1,0,0.0,0.00385735288939
573,985,1,0,0.0,0.406597394912
574,986,1,0,0.0,0.112097776107
575,1000,1,0,0.0,1.993196441e-05
576,1001,1,0,0.0,0.0032986129681
577,1002,1,0,0.0,6.14365280535e-05
578,1003,1,0,0.0,0.000916724410519
579,1004,1,0,0.0,0.173939870956
580,1004,2,0,0.0,0.191154326957
581,1006,1,0,0.0,0.262359600867
582,1008,1,0,0.0,0.00105513049654
583,1009,1,0,0.0,1.9467921344e-05
584,1010,1,0,0.0,0.0958813704329
585,1011,1,0,0.0,0.000817985618633
586,1012,1,0,0.0,0.000947035447185
587,1013,1,0,0.0,0.00589364366469
588,1014,1,0,0.0,0.00192720468075
589,1015,1,0,0.0,0.00530472243099
590,1016,1,0,0.0,0.264948458249
591,1016,2,0,0.0,0.0336314254311
592,1017,1,0,0.0,0.0784183416825
593,1018,1,0,0.0,0.0513862232147
594,1018,2,0,0.0,0.0442410052754
595,1019,1,0,0.0,0.0189741702768
596,1020,1,0,0.0,0.0476224313013
597,1021,1,0,0.0,0.0146530108884
598,1021,2,0,0.0,0.0948585591483
599,1023,1,0,0.0,0.0406383151457
600,1024,1,0,0.0,0.00124035180696
601,1025,1,0,0.0,4.78166890968e-06
602,1027,1,0,0.0,0.00632918843083
603,1030,1,0,0.0,0.00283437866103
604,1030,2,0,0.0,0.113370501923
605,1036,1,0,0.0,0.0181617738903
606,1037,1,0,0.0,0.0109965738574
607,1038,1,0,0.0,0.046492086689
608,1038,2,0,0.0,0.0180270258549
609,1040,1,0,0.0,0.00698680794262
610,1041,1,0,0.0,0.00707487901089
611,1044,1,0,0.0,0.0280929568738
612,1045,1,1,430.82513443,0.186425288604
613,1046,1,1,851.537002794,0.30671831695
614,1046,2,1,851.537002794,0.300700621577
615,1046,3,1,851.537002794,0.30671831695
616,1048,1,0,0.0,0.0123394511629
617,1049,1,0,0.0,0.0672822234955
618,1049,2,0,0.0,0.0119211490592
619,1050,1,0,0.0,4.05188866655e-06
620,1053,1,0,0.0,0.00697810663316
621,1054,1,0,0.0,0.0575410294768
622,1059,1,0,0.0,0.00678565539766
623,1060,1,0,0.0,0.0039907507141
624,1061,1,0,0.0,0.0207109226968
625,1062,1,0,0.0,0.067779599054
626,1062,2,0,0.0,0.0146674657993
627,1063,1,0,0.0,0.0632563780291
628,1063,2,0,0.0,0.0797072610794
629,1064,1,0,0.0,0.0159749717039
630,1066,1,0,0.0,0.103533023253
631,1067,1,0,0.0,0.00824670684775
632,1067,2,0,0.0,0.0836713619979
633,1068,1,0,0.0,0.0772848229178
634,1069,1,0,0.0,0.0363994529018
635,1070,1,0,0.0,0.0160304000531
636,1071,1,0,0.0,0.0280472017578
637,1071,2,0,0.0,0.126324358093
638,1072,1,0,0.0,0.0110127899355
639,1073,1,0,0.0,0.0690684573353
640,1075,1,0,0.0,0.0105385804024
641,1077,1,0,0.0,0.00130263615745
642,1078,1,1,327.669820553,0.373372063791
643,1079,1,0,0.0,0.252386241983
644,1080,1,0,0.0,0.0751724388401
645,1080,2,0,0.0,0.0662957700238
646,1081,1,0,0.0,0.109374780808
647,1081,2,0,0.0,0.275439015118
648,1082,1,0,0.0,0.0452698450723
649,1082,2,0,0.0,0.0784183416825
650,1083,1,0,0.0,0.0165739676367
651,1084,1,0,0.0,0.126830410754
652,1085,1,0,0.0,0.00708240445974
653,1085,2,0,0.0,0.0194731300865
654,1086,1,0,0.0,0.151815060037
655,1087,1,0,0.0,0.0149002229089
656,1088,1,0,0.0,0.0150498606999
657,1088,2,0,0.0,0.018223352325
658,1089,1,0,0.0,0.00769854678745
659,1090,1,0,0.0,0.00442702178122
660,1091,1,0,0.0,0.311697807478
661,1092,1,0,0.0,0.00184341452475
662,1093,1,0,0.0,0.0057473769832
663,1094,1,0,0.0,0.00423953988155
664,1095,1,0,0.0,0.298424382541
665,1095,2,0,0.0,0.0784183416825
666,1096,1,0,0.0,0.00170217556365
667,1097,1,0,0.0,0.0107344637103
668,1098,1,0,0.0,0.00880057382215
669,1099,1,0,0.0,0.00944885359848
670,1099,2,0,0.0,0.0646888919016
671,1100,1,0,0.0,0.00241966158101
672,1101,1,0,0.0,0.008344638982
673,1102,1,0,0.0,0.0155682378233
674,1103,1,0,0.0,0.0059071776015
675,1104,1,0,0.0,0.00380148979362
676,1105,1,0,0.0,0.00538788965917
677,1106,1,0,0.0,0.32711050052
678,1107,1,0,0.0,0.0167994244102
679,1108,1,0,0.0,0.474355306304
680,1110,1,0,0.0,0.118219034057
681,1113,1,0,0.0,0.0791535262561
682,1114,1,0,0.0,0.000629280781317
683,1115,1,0,0.0,0.0039207225043
684,1117,1,0,0.0,0.0181974333813
685,1118,1,0,0.0,0.0067605235624
686,1123,1,0,0.0,0.0259752077942
687,1124,1,0,0.0,0.0373822831475
688,1125,1,1,782.766793542,0.397540891891
689,1128,1,0,0.0,0.0120226361295
690,1128,2,0,0.0,0.386083385363
691,1129,1,0,0.0,0.0659196877804
692,1130,1,0,0.0,0.043578770411
693,1131,1,0,0.0,0.0138657786564
694,1132,1,0,0.0,0.00787221429186
695,1133,1,0,0.0,0.0646436157636
