,peridnum,ss_val,Participation,Prob_Received
30945,2249711102013060301101,18767.8755306,1,0.916419430879
30948,6828740015504090301101,12406.958248,1,0.918457253905
30950,5920353013804040301101,11560.0136989,1,0.869692178993
30955,4013709130282280301101,21261.9453685,1,0.961841567303
30961,5100088549697020301101,10425.2119226,1,0.737592932026
30963,5100088549697020301102,6422.22983272,1,0.737592932026
30971,3234998392007409300101,16211.4539467,1,0.909892935754
30974,9310224714396909300201,5674.00888133,1,0.434716546425
30982,6425593404494049300101,24791.0541892,1,0.916419430879
30992,0570526894040810301101,11234.7454242,1,0.866612663758
30993,0570526894040810301102,1891.33629378,1,0.976170727818
30996,3514290034409370301101,12157.5512642,1,0.270886914339
31001,3134935992005499300101,15662.7585823,1,0.916419430879
31017,2194956792006489300104,12470.3491897,1,0.916419430879
31018,2194956792006489300106,18206.709817,1,0.931366378788
31019,2194956792006489300105,7482.20951384,1,0.828596117898
31023,3402099399354139300101,13205.0605962,1,0.968234638371
31024,3402099399354139300102,13778.6966589,1,0.828596117898
31025,2491601932709349300101,14964.4190277,1,0.946590751419
31028,3402099330984539300101,8815.49768138,1,0.828596117898
31029,3402099330984539300102,3129.01845086,1,0.615606347552
31034,2695304444509449300101,26674.0769169,1,0.916419430879
31040,1953440200393630301101,16959.674898,1,0.997763604186
31042,2977709867910040301101,21199.5936226,1,0.909892935754
31045,2425583014404040301101,10623.6983139,1,0.918457253905
31053,0949343209942959300101,7343.99647699,1,0.917446679831
31054,0949343209942959300102,11223.3142708,1,0.917446679831
31065,0402102594243690301101,1308.34746916,1,0.828596117898
31072,2411290053404960301101,8790.556983,1,0.0192147569804
31081,2437709867910040301101,6546.93332461,1,0.917446679831
31082,2437709867910040301102,6235.17459487,1,0.917446679831
31099,4006807150952890301102,10037.591902,1,0.986114889838
31100,2285304444510040301101,16335.1182428,1,0.832383562963
31101,3334935992001499300101,9103.35490851,1,0.916652331801
31105,8829797206794099300201,18705.5237846,1,0.615606347552
31118,4072807170962930301101,12531.6617399,1,0.916419430879
31123,0330825044053910301101,19204.3377522,1,0.0256544190351
31128,0330825044053910301102,9102.31571274,1,0.616326539587
31134,2473904335910040301101,23754.9760107,1,0.828596117898
31144,2499102783209149300101,11658.7372966,1,0.142379900849
31152,2402099330984739300101,12719.7561735,1,0.107341186438
31154,2402099708859959300101,12470.3491897,1,0.0957975991715
31161,0364955792003879300101,10474.0541236,1,0.616326539587
31162,3039009845943329300101,9103.35490851,1,0.916652331801
31166,9049042447935929300101,33731.2553625,1,0.828596117898
31167,9049042447935929300102,13778.6966589,1,0.806672007079
31171,6245841203009070301102,11460.2509054,1,0.931371677551
31174,6245841203009070301103,11908.1442804,1,0.828596117898
31175,6245841203009070301104,10349.3506317,1,0.828596117898
31188,1224569019404030301101,10785.8128534,1,0.0670131517195
31193,1953440200493730301101,23515.9609846,1,0.968234638371
31194,9829777016704090301101,9402.64328906,1,0.968234638371
31210,7248990739066979300101,8653.38314191,1,0.615606347552
31211,7248990739066979300102,26299.9664412,1,0.828596117898
31236,8249041307083030301102,10537.4450653,1,0.0187142241225
31237,4242430519039999300101,8790.556983,1,0.986114889838
31246,3503290934429399300101,12470.3491897,1,0.828596117898
31247,9310226714296909300102,21985.2256215,1,0.828596117898
31249,2797009855809349300101,9695.69649502,1,0.828596117898
31266,2165903294410040301101,7482.20951384,1,0.916419430879
31270,9450426544493409300201,15175.3757681,1,0.916419430879
31273,1953440200993330301101,17458.4888656,1,0.828596117898
31276,4418230054405450301101,14340.9015682,1,0.828596117898
31277,4418230054405450301102,20210.2792535,1,0.828596117898
31280,7054085072100980301101,11284.6268209,1,0.916419430879
31291,1383440200209230301101,16211.4539467,1,0.828596117898
31292,1383440200209230301102,4364.62221641,1,0.828596117898
31303,0330523944069310301101,11996.4759205,1,0.986114889838
31328,0383447259609939200104,8729.24443282,1,0.107341186438
31344,3927196803294019200202,11223.3142708,1,0.621952870825
31347,4939983080432049200101,6296.48714505,1,0.0189872027669
31353,2408290953484999200102,6297.52634082,1,0.828596117898
31384,0623142209679919200101,10050.0622512,1,0.968234638371
31385,0623142209679919200102,10450.152621,1,0.988447778284
31388,9310226714296909200101,12802.8918348,1,0.916419430879
31389,3234998392007409200101,12470.3491897,1,0.961841567303
31390,8249040329073939200101,26299.9664412,1,0.828596117898
31393,8829797206794099200101,15001.8300753,1,0.828596117898
31397,3402099399354139200101,16522.1734806,1,0.988447778284
31398,3334935992001499200101,5599.18678619,1,0.914573597621
31399,4999333050432919200101,16211.4539467,1,0.916419430879
31403,6039075543980729200101,21249.4750193,1,0.916419430879
31406,3402099077558369200101,15276.1777574,1,0.916419430879
31412,3402099330984539200101,21260.9061727,1,0.985741640303
31416,2393304938009449200101,18705.5237846,1,0.916419430879
31417,3920393403894049200101,11098.6107789,1,0.828596117898
31418,3920393403894049200102,11098.6107789,1,0.828596117898
31419,7248990749046979200101,3927.120799,1,0.616326539587
31423,6049098744997729200103,10299.469235,1,0.931371677551
31428,9570525894490809200102,12470.3491897,1,0.828596117898
31429,2597009855809449200101,8790.556983,1,0.916419430879
31430,8505200979448599200101,12220.9422059,1,0.60994479917
31433,0055944209588979200101,16272.7664968,1,0.985741640303
31453,9670725994897809200101,20886.795697,1,0.828596117898
31455,9670725994897809200102,16498.271978,1,0.958164782926
31476,2065304444510040301101,7432.32811709,1,0.828596117898
31477,2065304444510040301102,18643.1720387,1,0.828596117898
31480,8718270079409660301101,2930.53205959,1,0.0161944276911
31484,4425513014404040201101,11260.7253183,1,0.933071566424
31488,2415304444510040201102,18766.8363348,1,0.0110005294432
31499,2094056732100480201101,11010.2791388,1,0.828596117898
31506,9100085640342720201101,1346.79771249,1,0.0187142241225
31511,5245781004026070201101,9675.95177547,1,0.869692178993
31512,5245781004026070201102,9513.83723601,1,0.869692178993
31513,6100075542480720201101,14266.0794731,1,0.916419430879
31514,0402104077558260201101,15413.3515985,1,0.985741640303
31515,0064055742102870201101,18082.0063251,1,0.916419430879
31516,4244541508054130401101,10936.4962394,1,0.832383562963
31538,7829717016724090401101,23754.9760107,1,0.828596117898
31541,4272500150862750401102,18717.9941338,1,0.909892935754
31560,1432040200559520301101,16572.0548774,1,0.961841567303
31562,9309240920415299300101,21303.5131991,1,0.916419430879
31571,4949922030022579300101,23743.5448573,1,0.828596117898
31572,4949922030022579300102,10599.7968113,1,0.828596117898
31573,2797501577209349300101,13779.7358547,1,0.828596117898
31574,2797501577209349300102,7544.56125979,1,0.828596117898
31577,7074057532105120301101,17396.1371197,1,0.916419430879
31578,1410340200369490301101,18766.8363348,1,0.828596117898
31579,1410340200369490301102,7543.52206403,1,0.968234638371
31580,0220325504054910301101,11759.5392859,1,0.887528224402
31582,5204250960417999300101,44893.2570831,1,0.0414621953469
31586,9090126634294909300101,22383.2375998,1,0.828596117898
31587,9090126634294909300102,11571.4448523,1,0.828596117898
31588,4959527070172299300101,16261.3353434,1,0.993747431841
31590,3402099245930529300103,17520.8406116,1,0.828596117898
31591,5039069846915829300101,3741.10475692,1,0.0187142241225
31592,5039069846915829300102,10911.555541,1,0.0187142241225
31601,5714250071402720301101,28993.5618661,1,0.828596117898
31602,5714250071402720301102,12046.3573173,1,0.828596117898
31611,1044340200016440301102,26249.0458486,1,0.0187142241225
31614,9100075242606520301101,11784.4799843,1,0.832383562963
31615,4057507170172200301101,11035.2198372,1,0.965923886934
31626,4527695109294009300104,17458.4888656,1,0.0192147569804
31635,4402099946913209300101,7482.20951384,1,0.828596117898
31640,9770725214495509300101,6244.52735676,1,0.961841567303
31641,0660729994012010301101,19865.2662593,1,0.828596117898
31642,0660729994012010301102,22334.3953988,1,0.0187142241225
31643,9112240093406030301101,22679.4083931,1,0.828596117898
31646,2934003644110040301102,21199.5936226,1,0.909892935754
31649,8926598205894019300101,17932.3621348,1,0.916419430879
31664,9660721994492009300101,14964.4190277,1,0.615606347552
31667,2697506669009449300101,8291.74301541,1,0.828596117898
31677,7064069542107600301101,21311.8267653,1,0.916419430879
31682,2154003644110040301101,20213.3968408,1,0.828596117898
31686,2647501577210040301101,19565.9778787,1,0.828596117898
31687,2647501577210040301102,12969.1631573,1,0.828596117898
31688,9808280951426599300101,15026.7707736,1,0.809857821558
31689,9808280951426599300102,7544.56125979,1,0.809857821558
31690,9808280951426599300103,8729.24443282,1,0.0957975991715
31703,9228996301994059300101,17383.6667705,1,0.828596117898
31711,0432044209359929300101,11223.3142708,1,0.828596117898
31712,0432044209359929300102,29928.8380554,1,0.828596117898
31717,8249611502035080301101,16871.343258,1,0.961841567303
31718,4014002532100330301101,11638.9925771,1,0.107341186438
31719,4053004120312300301101,26299.9664412,1,0.828596117898
31720,4053004120312300301102,8841.47757553,1,0.828596117898
31722,1410340200269390301102,17519.8014158,1,0.961841567303
31723,0621440014404030301101,6259.07609748,1,0.828596117898
31724,0621440014404030301102,11858.2628837,1,0.828596117898
31725,1577140200625470301101,11023.7886837,1,0.986114889838
31741,0402106453023410301101,19744.7195504,1,0.828596117898
31743,0402106453023410301102,15587.9364872,1,0.828596117898
31747,2024093462107050301101,13767.2655055,1,0.828596117898
31762,4019016445934029300101,12582.5823324,1,0.916419430879
31773,7274957592009129300101,15413.3515985,1,0.828596117898
31779,2597501577209449300102,16834.9714061,1,0.909892935754
31781,1049082947959629300102,21199.5936226,1,0.909892935754
31788,4969219090512839300101,6244.52735676,1,0.916419430879
31796,6403200943421499300102,9102.31571274,1,0.616326539587
31799,2402099245930729300202,10037.591902,1,0.909892935754
31812,9246061704076050301101,10836.7334459,1,0.828596117898
31813,9246061704076050301102,14577.8382028,1,0.828596117898
31815,2918260095408140301102,10037.591902,1,0.0187142241225
31825,2916209067910040301101,10599.7968113,1,0.0187142241225
31826,2916209067910040301102,5611.65713538,1,0.0161944276911
31842,1029030244934529300101,23693.6634605,1,0.916419430879
31866,4054607190662070301101,26249.0458486,1,0.916419430879
31892,2992400923509149300101,27235.2426304,1,0.832383562963
31893,2992400923509149300102,18144.3580711,1,0.832383562963
31895,2992400923509149300103,9602.1688761,1,0.933071566424
31896,2992400923509149300104,9228.05840041,1,0.933071566424
31913,1044340200316640301101,8991.1217658,1,0.0256544190351
31914,1044340200316640301102,8991.1217658,1,0.142379900849
31917,2240331406041050301101,5722.85108233,1,0.916419430879
31920,5217250060407920301101,10475.0933194,1,0.916419430879
31952,2402099752571979200101,13418.0957282,1,0.931371677551
31953,2402099752571979200102,12643.8948826,1,0.0182810474484
31989,9770725214495509200101,23693.6634605,1,0.828596117898
31992,9770725214495509200104,7482.20951384,1,0.0187142241225
32005,8527695409294009200101,12032.8477723,1,0.635600587659
32040,9190928854896209200101,8779.12582958,1,0.968234638371
32041,9190928854896209200102,16211.4539467,1,0.968234638371
32077,0402103752571570201101,12470.3491897,1,0.828596117898
32095,6914250176400670401101,8977.61222085,1,0.121966062723
32099,4010006140942840301101,25003.0501254,1,0.916419430879
32100,0402100618049440301101,11223.3142708,1,0.916419430879
32112,3494984092009319300101,11097.5715831,1,0.832383562963
32115,1240951200076020301101,17519.8014158,1,0.968532388416
32116,2402099602196969300101,13509.5449556,1,0.0187142241225
32118,4248391300028070301101,18705.5237846,1,0.909892935754
32119,4248391300028070301102,19204.3377522,1,0.828596117898
32123,8415200033401900301101,10649.678208,1,0.828596117898
32130,2064001202107590301101,20002.4401003,1,0.916419430879
32131,0980526064008110301101,19952.5587036,1,0.916419430879
32135,1209280910434099300101,18185.9259017,1,0.909892935754
32156,4402099301843999200101,10661.1093615,1,0.912074617524
32174,2109606157700449300101,19927.6180052,1,0.828596117898
32175,2109606157700449300102,10574.8561129,1,0.828596117898
32176,4402000967176159300101,11086.1404297,1,0.828596117898
32177,4402000967176159300102,18580.8202927,1,0.828596117898
32178,9454017602001679300101,15276.1777574,1,0.828596117898
32179,9454017602001679300102,11535.0730005,1,0.828596117898
32194,6625703013204070301101,22446.6285415,1,0.828596117898
32196,2241141300078010301101,18766.8363348,1,0.828596117898
32197,2241141300078010301102,8853.94792472,1,0.828596117898
32199,9028397306894019300101,10461.5837744,1,0.968234638371
32200,9028397306894019300102,16336.1574386,1,0.828596117898
32205,2402099674644949300101,13779.7358547,1,0.107341186438
32206,9127996105794069300101,13605.150966,1,0.961841567303
32209,1709260996417599300101,16406.8227506,1,0.828596117898
32211,6244964792009449300101,11248.2549691,1,0.828596117898
32212,6244964792009449300102,18766.8363348,1,0.828596117898
32264,5424955292009999200103,17519.8014158,1,0.916419430879
32295,0402100783627730301101,7543.52206403,1,0.916419430879
32297,7034062802107730301101,14539.3879595,1,0.969051790629
32302,5625108013004040301101,17458.4888656,1,0.916419430879
32305,6324208016404080301102,8978.65141661,1,0.828596117898
32306,6324208016404080301103,14802.3044882,1,0.968234638371
32308,0620426484008310301101,13767.2655055,1,0.968234638371
32309,0620426484008310301102,16261.3353434,1,0.828596117898
32317,2990709390309149300101,20214.4360366,1,0.931371677551
32319,9323097109094099300101,23754.9760107,1,0.961841567303
32320,2402099092529919300101,22446.6285415,1,0.828596117898
32321,2402099092529919300102,22446.6285415,1,0.828596117898
32325,2602808364410040301101,12994.1038557,1,0.828596117898
32326,2602808364410040301102,2030.5885264,1,0.828596117898
32327,9640429574390309300101,15025.7315779,1,0.961841567303
32340,8609250924439299300101,8729.24443282,1,0.985741640303
32341,9220629944395809300101,5848.59376999,1,0.830682182386
32347,4999029010372399300101,13766.2263097,1,0.828596117898
32348,4999029010372399300102,7543.52206403,1,0.828596117898
32352,4939033040692589300101,16272.7664968,1,0.828596117898
32353,4939033040692589300102,7482.20951384,1,0.828596117898
32355,6248901500073030301101,18705.5237846,1,0.828596117898
32362,1842940200608080301101,14715.0120439,1,0.985741640303
32363,1842940200608080301102,13966.7910925,1,0.985741640303
32369,9100050442063320301101,15858.1273863,1,0.828596117898
32375,0402100539860730301102,6235.17459487,1,0.909892935754
32385,2999000929309149300101,6857.65285859,1,0.616326539587
32395,4939785000352499200101,11223.3142708,1,0.139126104123
32403,4959813040572569300101,6235.17459487,1,0.434716546425
32404,8226999204994079300101,19603.3889263,1,0.917446679831
32405,8226999204994079300102,9976.27935179,1,0.985929964091
32406,2402099219033909300101,16660.3865175,1,0.971327569343
32407,2204903192009399300201,19117.0453079,1,0.993747431841
32409,5364967692008479300101,24803.5245384,1,0.828596117898
32419,0402102821534000301101,12058.8276665,1,0.828596117898
32423,9180524344190609300101,19216.8081014,1,0.0187142241225
32437,3074005512105770301101,20438.902322,1,0.0187142241225
32438,3074005512105770301102,10050.0622512,1,0.0161944276911
32441,4134930392008379300202,16211.4539467,1,0.107341186438
32444,9490928674299209300101,20014.9104495,1,0.828596117898
32445,9490928674299209300102,14548.7407214,1,0.968234638371
32448,9027395307594079300101,13779.7358547,1,0.828596117898
32449,9027395307594079300102,6297.52634082,1,0.828596117898
32450,9180528344490609300101,24529.1768562,1,0.828596117898
32451,9180528344490609300102,6546.93332461,1,0.828596117898
32453,7417250084400410301102,20389.0209252,1,0.916419430879
32455,9730529774395009300101,26499.4920282,1,0.828596117898
32456,9730529774395009300102,7482.20951384,1,0.828596117898
32457,0490922674019210301101,21112.3011782,1,0.916419430879
32458,4623890101594049300101,14938.4391335,1,0.828596117898
32460,2204903192109399301101,16959.674898,1,0.997763604186
32472,8327403013004030301101,20002.4401003,1,0.828596117898
32473,8327403013004030301102,4988.1396759,1,0.828596117898
32474,0340028734003310301101,22446.6285415,1,0.0187142241225
32475,0340028734003310301102,18705.5237846,1,0.0187142241225
32489,4248550319067959300101,21698.4075901,1,0.0187142241225
32490,4248550319067959300102,12470.3491897,1,0.0187142241225
32499,1303340200873040301103,14028.1036427,1,0.864414269587
32508,9080327144192509300101,18555.8795943,1,0.828596117898
32512,8623890401594049300101,19204.3377522,1,0.828596117898
32513,8623890401594049300102,18705.5237846,1,0.107341186438
32516,1402099357057379300101,19977.499402,1,0.828596117898
32517,1402099357057379300102,13754.7951563,1,0.828596117898
32518,7521892100394049300101,15837.343471,1,0.828596117898
32520,0051444209836989300101,11675.3644289,1,0.828596117898
32542,0029090349932129200101,10836.7334459,1,0.828596117898
32547,0509250937437799200101,17458.4888656,1,0.912074617524
32575,6242871301010060201201,13605.150966,1,0.916419430879
32583,1402000351472169300101,23693.6634605,1,0.931366378788
32584,1402000351472169300102,14964.4190277,1,0.828596117898
32589,2891804256909449300101,12531.6617399,1,0.916419430879
32591,0402101012655820301102,10436.643076,1,0.933071566424
32593,0079142209855929300101,24117.655333,1,0.916419430879
32606,1454924492009759300102,11035.2198372,1,0.829028085459
32611,8525290209794019300101,20761.0530094,1,0.828596117898
32612,8525290209794019300102,9588.65933114,1,0.828596117898
32615,0402100288966250301102,9976.27935179,1,0.0187142241225
32626,9618230035400600301101,15101.5928688,1,0.916419430879
32641,6249051301006030301101,18966.3619218,1,0.961841567303
32655,0074040512103830301102,10676.6972979,1,0.140535152136
32656,1054026812106490301101,14465.6050601,1,0.933071566424
32657,1054026812106490301102,12643.8948826,1,0.142379900849
32659,1054026812106490301106,5212.60596131,1,0.0256544190351
32666,0024065112108520301101,15089.1225196,1,0.912074617524
32667,0024065112108520301102,5854.82894458,1,0.918457253905
32668,4050200160332390301101,11734.5985875,1,0.922822541169
32694,0244381001037050301104,11223.3142708,1,0.916419430879
32715,0563341209932909300102,18131.8877219,1,0.828596117898
32723,5709205921465999200101,20077.2621955,1,0.933071566424
32724,5709205921465999200102,18007.18423,1,0.933071566424
32732,2754996892059689200102,13030.4757075,1,0.933071566424
32760,0630621054803909200101,26175.2629493,1,0.909892935754
32761,0630621054803909200102,14964.4190277,1,0.0187142241225
32767,0366548200109039200102,13418.0957282,1,0.909892935754
32785,4060001100132070301106,7544.56125979,1,0.828596117898
32805,2994705126709149300101,16261.3353434,1,0.986114889838
32806,0762541209971949300101,18630.7016895,1,0.828596117898
32811,0620225594007710301101,23693.6634605,1,0.828596117898
32812,0620225594007710301102,4963.19897752,1,0.615606347552
32813,4021206140742430301101,25626.5675849,1,0.828596117898
32814,4021206140742430301102,9876.51655827,1,0.828596117898
32815,9127497102694059300101,11934.1241746,1,0.918457253905
32821,6329506014204000301101,21872.9924788,1,0.828596117898
32822,6329506014204000301102,11273.1956675,1,0.828596117898
32825,4929226040742499300101,20014.9104495,1,0.828596117898
32826,4929226040742499300102,19054.6935619,1,0.968234638371
32841,4080407100852770301101,7806.43859278,1,0.619092964662
32877,4041905130422860301101,12470.3491897,1,0.0187142241225
32883,4072006180072700301101,8454.89675064,1,0.107341186438
32884,7100070840206720301101,12506.7210415,1,0.828596117898
32885,9608250960425099300101,18367.7851607,1,0.916419430879
32886,4959245070132599300101,12520.2305865,1,0.828596117898
32888,7004007912103690301101,9433.81916204,1,0.806672007079
32890,0100090743167920301101,26437.1402822,1,0.916419430879
32892,0909210960433599300101,18082.0063251,1,0.828596117898
32894,2990909772009149300101,26249.0458486,1,0.916419430879
32899,1195040200330060301101,29180.617104,1,0.0420015370209
32909,0670528814000710301101,23756.0152065,1,0.916419430879
32929,9060628504295909300101,11379.1936356,1,0.916419430879
32930,1056140200887070301101,18766.8363348,1,0.916419430879
32937,2916700078710040301104,9612.56083376,1,0.60994479917
32955,2246321201089010301102,6882.59355697,1,0.688575960738
32980,3424975292009549300101,26249.0458486,1,0.916419430879
32981,9029297309194039300101,13767.2655055,1,0.909892935754
32982,9029297309194039300102,13767.2655055,1,0.909892935754
32984,9029297309194039300105,5049.45222608,1,0.139126104123
32985,9029297309194039300103,7543.52206403,1,0.916419430879
32997,4000804180162990201101,18705.5237846,1,0.828596117898
32998,4000804180162990201102,7274.37036068,1,0.828596117898
33000,4010208190332870301102,10599.7968113,1,0.85447175816
33002,9242831800073010201101,19079.6342603,1,0.828596117898
33003,7249141701054040201101,10449.1134252,1,0.0187702161268
33006,0120028554003510201101,12470.3491897,1,0.828596117898
33007,0120028554003510201102,9633.34474907,1,0.828596117898
33010,6100098849014020301101,11335.5474135,1,0.0187142241225
33011,6100098849014020301102,22758.3872713,1,0.828596117898
33014,7044097412105410301101,11235.78462,1,0.933071566424
33018,7044097412105410201101,9976.27935179,1,0.110901853697
33020,7044097412105410201103,9851.57585989,1,0.586778641556
33042,5018230025405100201101,10548.8762188,1,0.931371677551
33047,9242831800073010301101,6484.58157867,1,0.0245343196463
33049,9242831800073010301103,10001.2200502,1,0.0146844880872
33050,9242831800073010301104,12470.3491897,1,0.0146844880872
33053,4064088002109190201101,8729.24443282,1,0.0187142241225
33054,4064088002109190201102,18755.4051814,1,0.828596117898
33080,0370125144001210301101,10391.9576581,1,0.828596117898
33081,0370125144001210301102,19340.4723975,1,0.828596117898
33083,7221711013104040301101,2867.14111787,1,0.828596117898
33084,7221711013104040301102,3802.41730711,1,0.828596117898
33086,0402100818293730101101,22344.7873565,1,0.909892935754
33108,0392543209994939300101,14278.5498223,1,0.832383562963
33109,0392543209994939300102,15450.7626461,1,0.995009001718
33110,9230929954393409300101,18705.5237846,1,0.988447778284
33116,9100023943127420301101,20013.8712538,1,0.985741640303
33121,3402099853089829300101,11273.1956675,1,0.916419430879
33132,8044055312100870301101,24811.8381045,1,0.828596117898
33141,5247121501081090301101,14864.6562342,1,0.916419430879
33142,5014075912108210301101,11086.1404297,1,0.828596117898
33143,5014075912108210301102,15787.4620742,1,0.0187142241225
33145,9125190105694009300103,7170.4507841,1,0.916419430879
33147,4949327090292299300101,16210.4147509,1,0.916419430879
33148,2991000156509149300101,13603.0725745,1,0.828596117898
33149,2991000156509149300102,10624.7375097,1,0.0187142241225
33150,8324908592008939300101,21260.9061727,1,0.916419430879
33151,0402101837558040301101,21260.9061727,1,0.828596117898
33152,0402101837558040301102,10599.7968113,1,0.828596117898
33154,7094039412103220301101,18967.4011176,1,0.828596117898
33155,7094039412103220301102,14178.7870287,1,0.0187142241225
33160,7294939492009229300101,13043.9852525,1,0.986114889838
33161,4959038080922389300101,13878.4594524,1,0.828596117898
33162,4959038080922389300102,10922.9866944,1,0.828596117898
33165,5518230088407400301101,17508.3702624,1,0.828596117898
33166,5518230088407400301102,21249.4750193,1,0.828596117898
33167,5245781801004030301101,18705.5237846,1,0.916419430879
33175,2402099742392999300101,14103.9649336,1,0.917446679831
33176,1054016002109050301101,20239.3767349,1,0.828596117898
33177,1054016002109050301102,13243.5108395,1,0.828596117898
33180,8144955392008879300101,16261.3353434,1,0.916419430879
33181,4999146020992699300101,7543.52206403,1,0.832383562963
33184,1929940200761160301101,14527.956806,1,0.931371677551
33185,1929940200761160301102,16272.7664968,1,0.931371677551
33187,8044055322101870301101,28779.4875384,1,0.828596117898
33192,4909230935439299300101,17232.9833845,1,0.828596117898
33198,1100017548125920301101,20724.6811576,1,0.931366378788
33199,1100017548125920301102,12020.3774231,1,0.828596117898
33201,0402101591752810301101,13778.6966589,1,0.828596117898
33202,0402101591752810301102,14964.4190277,1,0.828596117898
33203,4959038080922389200101,4988.1396759,1,0.0165252340552
33233,1240940200657080201101,8827.96803057,1,0.0165252340552
33235,0080426594002710201101,17508.3702624,1,0.961841567303
33238,2306506289610040301101,9452.52468582,1,0.828596117898
33239,2306506289610040301102,19252.1407574,1,0.828596117898
33240,2913250066406800301101,16086.7504548,1,0.0187142241225
33249,8054094502102990301101,16211.4539467,1,0.828596117898
33252,5713950007304400201101,22908.0314616,1,0.828596117898
33257,0309100140273250201101,21996.6567749,1,0.828596117898
33258,0309100140273250201102,8866.41827391,1,0.828596117898
33259,0710696053008910301101,12369.5472005,1,0.918457253905
33261,1574730900345000201101,7482.20951384,1,0.985741640303
33262,1574730900345000201102,12208.4718568,1,0.968534914766
33266,7100041434075790301102,5062.96177103,1,0.616326539587
33271,6990108017603050301101,13006.5742049,1,0.931371677551
33272,6990108017603050301102,13767.2655055,1,0.931371677551
33307,1813631499009109200203,7443.75927051,1,0.0256544190351
33308,1813631499009109200204,7443.75927051,1,0.0256544190351
33325,0230894653011810201101,1876.78755306,1,0.0256544190351
33334,0420698573001310201101,21199.5936226,1,0.931366378788
33335,0420698573001310201102,374.110475692,1,0.828596117898
33336,9100090139032790201101,7931.14208467,1,0.976788621227
33345,0309100279013990201101,13717.3841087,1,0.985741640303
33346,4896311012803050201101,5473.44409853,1,0.0459401757045
33349,9100000836173690201101,9103.35490851,1,0.976788621227
33350,8395201014603070301101,22507.9410917,1,0.866612663758
33351,8395201014603070301102,1886.14031495,1,0.866612663758
33355,7912960048307810301101,11846.8317303,1,0.985741640303
33363,3093008619106700201101,3889.70975143,1,0.828596117898
33364,3093008619106700201102,9102.31571274,1,0.828596117898
33374,6696202019503010201103,12470.3491897,1,0.980296193911
33375,3061003180799060201101,18705.5237846,1,0.916419430879
33376,0420698573001310301101,17519.8014158,1,0.916419430879
33380,9100000836173690301101,16785.0900094,1,0.828596117898
33387,4100053630172190201101,12545.1712849,1,0.985741640303
33392,3071002110399910301101,6296.48714505,1,0.0192147569804
33400,9100090131132790301104,14989.3597261,1,0.828596117898
33401,9100090131132790301111,16272.7664968,1,0.931366378788
33402,9100090131132790301112,11346.9785669,1,0.828596117898
33403,9100090131132790301103,18194.2394678,1,0.828596117898
33404,9100090131132790301110,18580.8202927,1,0.828596117898
33405,9100090131132790301107,26362.3181871,1,0.909892935754
33407,9100090131132790301109,11160.9625248,1,0.909892935754
33409,9100090131132790301106,11971.5352222,1,0.909892935754
33464,3629913070759999300102,13560.4655481,1,0.0187142241225
33466,1931590219083619300101,6634.22576894,1,0.968234638371
33467,1931590219083619300102,14029.1428385,1,0.968234638371
33468,6530799973192909300101,23368.3951858,1,0.916419430879
33475,9896890307163029300101,11445.7021647,1,0.961841567303
33476,9998002871606339300101,17594.623511,1,0.916419430879
33477,3669149020009199300101,18705.5237846,1,0.828596117898
33485,1309069329977959300101,548.695364349,1,0.615606347552
33497,8073018509107760301101,18106.9470235,1,0.828596117898
33498,8073018509107760301102,12532.7009357,1,0.828596117898
33501,9502109131510030301101,16272.7664968,1,0.828596117898
33502,9502109131510030301102,8790.556983,1,0.828596117898
33503,2931101900020060301101,17519.8014158,1,0.828596117898
33504,2931101900020060301102,7543.52206403,1,0.828596117898
33508,5195201013103090301101,10038.6310977,1,0.961841567303
33509,3050108180779670301101,18219.1801662,1,0.933071566424
33510,9003012609102010301101,16223.9242959,1,0.828596117898
33511,9003012609102010301102,1197.15352222,1,0.828596117898
33512,0530796973002910301101,13517.8585217,1,0.909892935754
33514,9603207957910030301101,13717.3841087,1,0.828596117898
33515,9603207957910030301102,5672.96968557,1,0.828596117898
33541,0931610529090629200101,17508.3702624,1,0.938711026415
33548,1854630900684030201101,13979.2614417,1,0.828596117898
33549,1854630900684030201102,11160.9625248,1,0.828596117898
33560,1073035519105980301101,1945.3744736,1,0.616326539587
33566,6498308014503060201101,9352.76189231,1,0.933071566424
33567,3100071930136390201101,14496.7809331,1,0.901376164019
33595,9504307734210030201101,10500.0340178,1,0.828596117898
33596,9504307734210030201102,22533.9209859,1,0.828596117898
33598,8197603013903030301101,20389.0209252,1,0.916419430879
33599,9936651701010070301101,13767.2655055,1,0.991378888517
33600,9936651701010070301102,11259.6861226,1,0.0249904111086
33607,3031505130439430201102,2088.78348928,1,0.931366378788
33608,3100045333145390201101,11223.3142708,1,0.828596117898
33610,3031505130439430301102,16972.1452472,1,0.909892935754
33629,0340495273003710201102,8403.97615812,1,0.0249904111086
33637,0430596863008410201106,5050.49142184,1,0.0249904111086
33646,5792403013403070201101,16272.7664968,1,0.0187142241225
33647,5792403013403070201102,16336.1574386,1,0.909892935754
33650,8612980047300010201101,10361.8209809,1,0.127606867864
33678,0340495273003710101101,18592.2514461,1,0.918457253905
33731,2313960064307500201101,9047.23833716,1,0.916419430879
33735,2100057130174290301101,26187.7332985,1,0.828596117898
33737,0960394413015610301101,18766.8363348,1,0.828596117898
33738,0560393743006210201101,16211.4539467,1,0.828596117898
