,fh_seq,ffpos,Housing_participation,housing_impute,probs
310,806,1,0,0.0,1.49064955005e-24
311,807,1,0,0.0,2.43590289241e-27
312,811,1,0,0.0,0.15813709601
313,814,1,0,0.0,5.55606563625e-26
314,815,1,0,0.0,2.1164556979e-26
315,816,1,0,0.0,1.63355185401e-24
316,817,1,0,0.0,0.024297791864
317,817,2,0,0.0,0.0392450984008
318,818,1,0,0.0,0.025159903014
319,820,1,0,0.0,3.16652986162e-25
320,822,1,0,0.0,4.13404939791e-25
321,823,1,0,0.0,2.19556595129e-24
322,824,1,0,0.0,0.034736495663
323,825,1,0,0.0,1.39089999273e-25
324,825,2,0,0.0,4.03156766871e-25
325,828,1,0,0.0,0.224449922342
326,829,1,0,0.0,0.112237217501
327,829,2,0,0.0,0.309678980671
328,830,1,0,0.0,0.320408840752
329,834,1,0,0.0,1.60057070488e-25
330,836,1,0,0.0,9.4184075603e-27
331,837,1,0,0.0,0.307368254751
332,840,1,1,178.299450589,0.571286635579
333,842,1,0,0.0,0.04154651953
334,842,2,0,0.0,0.0288992256393
335,843,1,0,0.0,0.0336909611907
336,843,2,0,0.0,0.0648786322844
337,849,1,0,0.0,0.0781474367724
338,849,2,0,0.0,0.267075797715
339,852,1,0,0.0,1.30646796141e-24
340,853,1,0,0.0,7.87745977135e-26
341,854,1,0,0.0,2.86982789954e-24
342,854,2,0,0.0,6.28772133836e-25
343,857,1,0,0.0,1.17565612041e-26
344,858,1,0,0.0,1.50798874169e-25
345,858,2,0,0.0,8.94617077966e-25
346,859,1,0,0.0,1.5234943872e-26
347,861,1,0,0.0,3.21760239262e-25
348,862,1,0,0.0,1.20306933966e-25
349,865,1,1,210.522242864,0.334827494506
350,866,1,1,427.489044183,0.621826352423
351,869,1,0,0.0,0.220417087865
352,870,1,0,0.0,0.253978206868
353,873,1,0,0.0,9.62622301125e-26
354,874,1,0,0.0,0.085265627973
355,875,1,0,0.0,0.309678980671
356,875,2,0,0.0,0.526185329064
357,876,1,0,0.0,4.93141494816e-26
358,877,1,0,0.0,4.91399216094e-25
359,878,1,0,0.0,9.52496334883e-26
360,879,1,0,0.0,9.56392419476e-26
361,880,1,0,0.0,3.78295008766e-25
362,884,1,0,0.0,9.51963202775e-25
363,886,1,0,0.0,9.79382733782e-26
364,887,1,0,0.0,2.46426821832e-25
365,888,1,0,0.0,0.0810505471632
366,889,1,0,0.0,1.56919867237e-25
367,897,1,0,0.0,6.18902361298e-26
368,899,1,0,0.0,4.87167843043e-25
369,902,1,0,0.0,0.465723138448
370,903,1,0,0.0,0.0870597138782
371,916,1,0,0.0,1.14425542746e-24
372,917,1,0,0.0,9.89860849285e-26
373,923,1,0,0.0,0.114128772518
374,923,2,0,0.0,0.112142649551
375,924,1,0,0.0,1.47071688772e-28
376,925,1,0,0.0,2.46244825487e-26
377,933,1,0,0.0,2.22916256026e-26
378,934,1,0,0.0,1.39139720041e-24
379,935,1,0,0.0,0.0605295664233
380,936,1,0,0.0,0.111184428971
381,936,2,0,0.0,0.0252493922141
382,937,1,0,0.0,2.12626841445e-27
383,941,1,0,0.0,2.60278083379e-26
384,943,1,0,0.0,4.43882764653e-24
385,944,1,0,0.0,0.0343400800811
386,946,1,0,0.0,0.034341392954
387,947,1,0,0.0,0.271806890671
388,947,2,0,0.0,0.175899878586
389,952,1,0,0.0,0.456953841794
390,955,1,0,0.0,1.11527215497e-25
391,961,1,0,0.0,5.50530937219e-26
392,963,1,0,0.0,0.108260884693
393,963,2,0,0.0,0.117050331351
394,971,1,0,0.0,2.62954784072e-25
395,973,1,0,0.0,2.00607451236e-25
396,974,1,0,0.0,0.506874476172
397,976,1,1,210.522242864,0.458342108699
398,980,1,1,178.299450589,0.526185329064
399,986,1,0,0.0,1.23071029076e-24
400,987,1,0,0.0,1.58051336201e-24
401,990,1,0,0.0,1.0988367114e-25
402,991,1,0,0.0,0.121574483889
403,992,1,0,0.0,0.0613675087571
404,993,1,0,0.0,0.146839918883
405,997,1,0,0.0,0.0201539876683
406,998,1,0,0.0,0.11989338741
407,998,2,0,0.0,0.0645716102806
408,999,1,0,0.0,1.24198292264e-25
409,1000,1,0,0.0,0.712833072339
410,1001,1,0,0.0,0.251843034211
411,1002,1,0,0.0,0.02883540784
412,1002,2,0,0.0,0.258217805706
413,1002,3,0,0.0,0.260415402095
414,1002,4,0,0.0,0.12446152887
415,1002,5,0,0.0,0.124524098149
416,1003,1,0,0.0,1.00881914691e-24
417,1006,1,0,0.0,0.0158835205142
418,1008,1,0,0.0,2.85634560524e-24
419,1008,2,0,0.0,2.1425550993e-24
420,1008,3,0,0.0,8.94617077966e-25
421,1013,1,0,0.0,0.0406108512323
422,1014,1,0,0.0,0.0250117623569
423,1017,1,0,0.0,1.06004143073e-24
424,1019,1,0,0.0,3.81975656659e-24
425,1019,2,0,0.0,1.82013077792e-24
426,1037,1,0,0.0,3.70521200139e-24
427,1037,2,0,0.0,1.1226927279e-24
428,1038,1,0,0.0,3.7436736453e-25
429,1041,1,0,0.0,2.21970968178e-25
430,1041,2,0,0.0,8.15039670182e-26
431,1042,1,0,0.0,0.12496679258
432,1047,1,0,0.0,0.295784007169
433,1050,1,0,0.0,4.70841316522e-26
434,1051,1,0,0.0,1.66191586649e-25
435,1052,1,0,0.0,0.286870859074
436,1052,2,0,0.0,0.501465345095
437,1053,1,0,0.0,2.85906012345e-26
438,1055,1,0,0.0,0.034369701891
439,1058,1,0,0.0,0.254440730801
440,1058,2,0,0.0,0.0965554315462
441,1059,1,0,0.0,3.85221510302e-25
442,1062,1,0,0.0,3.73692951252e-26
443,1068,1,0,0.0,0.448132486828
444,1068,2,0,0.0,0.352261525231
445,1069,1,0,0.0,5.87601183483e-25
446,1069,2,0,0.0,6.16190925158e-25
447,1073,1,0,0.0,7.06521293827e-25
448,1074,1,0,0.0,1.01353522252e-24
449,1075,1,0,0.0,5.05159255034e-25
450,1078,1,0,0.0,3.15077237689e-26
451,1082,1,0,0.0,0.0189197794393
452,1082,2,0,0.0,0.0383030002081
453,1083,1,0,0.0,2.17903329253e-26
454,1085,1,1,178.299450589,0.622702682812
455,1086,1,0,0.0,4.26150846083e-25
456,1087,1,0,0.0,5.700141233e-26
457,1088,1,0,0.0,5.09657924747e-24
458,1089,1,0,0.0,2.74051287546e-24
459,1090,1,0,0.0,8.2790445451e-25
460,1090,2,0,0.0,4.73842828747e-25
461,1093,1,1,427.489044183,0.407989003385
462,1094,1,0,0.0,0.0990638503144
463,1097,1,0,0.0,1.92367207426e-24
464,1098,1,0,0.0,1.07333971571e-25
465,1100,1,0,0.0,8.49518904403e-26
466,1101,1,0,0.0,8.31567169793e-25
467,1102,1,0,0.0,6.85853909469e-26
468,1103,1,0,0.0,4.13843507496e-24
469,1104,1,0,0.0,2.74422740111e-25
470,1105,1,0,0.0,0.0522085297307
471,1108,1,0,0.0,1.18884651009e-24
472,1109,1,0,0.0,2.67297349705e-25
473,1113,1,0,0.0,8.80561390089e-25
474,1114,1,0,0.0,4.09592031629e-25
475,1118,1,1,178.299450589,0.621826352423
476,1121,1,0,0.0,4.84005270995e-26
477,1122,1,0,0.0,0.034341392954
478,1122,2,0,0.0,0.18787245246
479,1123,1,0,0.0,0.0146069700002
480,1124,1,0,0.0,2.22904032531e-25
481,1125,1,0,0.0,4.31584055182e-25
482,1127,1,0,0.0,0.043143779483
483,1127,2,0,0.0,0.0431421451289
484,1127,3,0,0.0,0.0591196511437
485,1131,1,0,0.0,0.010979473038
486,1133,1,0,0.0,7.6891666946e-25
487,1138,1,0,0.0,0.575252638443
488,1140,1,0,0.0,0.034402565555
489,1140,2,0,0.0,0.108843210225
490,1141,1,0,0.0,9.16087942325e-24
491,1141,2,0,0.0,5.33887909933e-25
492,1144,1,0,0.0,3.99566491832e-25
493,1146,1,0,0.0,1.09681333975e-25
494,1146,2,0,0.0,1.98628094543e-25
495,1148,1,0,0.0,4.45101043519e-25
496,1151,1,0,0.0,1.18745166036e-25
497,1152,1,0,0.0,0.620632952523
498,1152,2,0,0.0,0.0601139829842
499,1156,1,0,0.0,1.04781190962e-25
500,1159,1,1,465.082301838,0.309678980671
501,1167,1,0,0.0,6.60410918629e-26
502,1169,1,0,0.0,5.85372367496e-26
503,1170,1,0,0.0,1.017058351e-25
504,1172,1,0,0.0,0.271806890671
505,1172,2,0,0.0,0.0346711342782
506,1176,1,0,0.0,1.5814259147e-25
507,1177,1,0,0.0,3.36868237247e-25
508,1178,1,1,546.713375601,0.285051997287
509,1178,2,1,427.489044183,0.526185329064
510,1179,1,0,0.0,0.12936351502
511,1180,1,0,0.0,5.72456582595e-26
512,1185,1,1,178.299450589,0.279839386661
513,1186,1,0,0.0,0.0216069848769
514,1188,1,0,0.0,0.18982600664
515,1189,1,0,0.0,0.0405675200264
516,1190,1,0,0.0,6.76256613136e-26
517,1191,1,0,0.0,0.270949400663
518,1191,2,0,0.0,0.0660899873
519,1193,1,0,0.0,1.76967270927e-25
520,1194,1,0,0.0,0.308740188888
521,1203,1,0,0.0,0.0355316998612
522,1204,1,0,0.0,5.36690899363e-26
523,1208,1,0,0.0,4.90824445165e-25
524,1209,1,0,0.0,1.14661346976e-24
525,1210,1,0,0.0,4.03133679928e-25
526,1211,1,0,0.0,6.62399978692e-25
527,1212,1,0,0.0,1.79811368993e-25
528,1212,2,0,0.0,4.30778859315e-26
529,1226,1,0,0.0,5.35394225561e-26
530,1227,1,0,0.0,8.79616153553e-27
531,1228,1,0,0.0,0.0172016474022
532,1229,1,0,0.0,4.344040878e-25
533,1230,1,0,0.0,1.57483776477e-25
534,1233,1,0,0.0,7.94429923032e-25
535,1234,1,0,0.0,8.90425324391e-27
536,1239,1,0,0.0,7.05202113377e-27
537,1240,1,0,0.0,2.76844699035e-25
538,1241,1,0,0.0,3.99558470671e-25
539,1244,1,0,0.0,7.61219486846e-25
540,1247,1,0,0.0,2.17709982472e-24
541,1248,1,0,0.0,1.17479378237e-24
542,1249,1,0,0.0,0.109992857637
543,1250,1,0,0.0,0.0370662316138
544,1250,2,0,0.0,0.024297791864
545,1251,1,0,0.0,7.72936593887e-27
546,1251,2,0,0.0,1.27770990493e-25
547,1252,1,0,0.0,4.09463077985e-25
548,1256,1,0,0.0,1.19377302398e-25
549,1257,1,0,0.0,3.52495167342e-25
550,1258,1,0,0.0,1.1551282766e-25
551,1260,1,0,0.0,1.6073305886e-25
552,1261,1,0,0.0,2.48986184114e-24
553,1262,1,0,0.0,2.10781005371e-25
554,1266,1,0,0.0,5.8476261135e-26
555,1267,1,0,0.0,1.00232897624e-24
556,1274,1,0,0.0,0.309678980671
557,1276,1,0,0.0,8.35874611341e-25
558,1279,1,0,0.0,2.18179581184e-25
559,1279,2,0,0.0,4.34160640537e-25
560,1281,1,0,0.0,7.57018270372e-26
561,1282,1,1,210.522242864,0.562500137318
562,1283,1,0,0.0,2.26223092788e-26
563,1284,1,0,0.0,8.10283648686e-25
564,1286,1,0,0.0,1.4846808234e-24
565,1287,1,0,0.0,0.0670124658106
566,1289,1,0,0.0,1.70086821627e-24
567,1296,1,0,0.0,5.18296663527e-25
568,1297,1,0,0.0,3.42162257225e-25
569,1298,1,0,0.0,1.88367019256e-27
570,1301,1,0,0.0,1.34221295933e-25
571,1301,2,0,0.0,1.62875752641e-25
572,1302,1,0,0.0,7.89460470754e-25
573,1303,1,0,0.0,0.0236301832413
574,1304,1,0,0.0,0.399111121597
575,1308,1,0,0.0,1.32440357007e-25
576,1314,1,0,0.0,0.11621865006
577,1317,1,0,0.0,2.64987730748e-29
578,1318,1,0,0.0,4.6764626939e-25
579,1321,1,0,0.0,1.78174802913e-25
580,1322,1,0,0.0,6.12477016243e-25
581,1324,1,0,0.0,4.54176507598e-25
582,1325,1,0,0.0,1.28204260603e-25
583,1327,1,0,0.0,0.262380319303
584,1327,2,0,0.0,0.135127386814
585,1328,1,0,0.0,1.60057070488e-25
586,1331,1,0,0.0,1.40251363394e-24
587,1332,1,0,0.0,2.33819653441e-25
588,1332,2,0,0.0,1.31312341715e-25
589,1335,1,0,0.0,3.8806605023e-25
590,1336,1,0,0.0,6.88141897029e-25
591,1340,1,0,0.0,7.32977625656e-26
592,1342,1,0,0.0,3.42381970693e-26
593,1345,1,0,0.0,6.97531587542e-26
594,1346,1,0,0.0,2.53489382903e-26
595,1346,2,0,0.0,8.26003098548e-26
596,1347,1,0,0.0,8.25692490448e-26
597,1349,1,0,0.0,9.11595717793e-25
598,1350,1,0,0.0,0.0806735978525
599,1353,1,0,0.0,6.83238626079e-26
600,1357,1,0,0.0,1.00813263627e-24
601,1359,1,0,0.0,1.13040411735e-24
602,1362,1,0,0.0,4.05933703674e-26
603,1363,1,0,0.0,1.0408845391e-25
604,1366,1,0,0.0,0.0356787707009
605,1367,1,0,0.0,1.22117312462e-24
606,1368,1,0,0.0,1.13477623805e-24
607,1368,2,0,0.0,7.14128420306e-25
608,1369,1,0,0.0,7.25677350425e-25
609,1370,1,0,0.0,6.53207068953e-25
610,1374,1,0,0.0,6.84551985664e-26
611,1375,1,1,178.299450589,0.727385618884
612,1376,1,0,0.0,0.0667487947906
613,1378,1,0,0.0,0.115561877119
614,1381,1,0,0.0,4.12347011201e-25
615,1382,1,0,0.0,2.92992680394e-26
616,1383,1,0,0.0,0.0427451251617
617,1387,1,0,0.0,4.17435596033e-27
618,1388,1,0,0.0,0.243523335408
619,1392,1,0,0.0,4.56590199077e-27
620,1395,1,1,546.713375601,0.603471288372
621,1396,1,0,0.0,1.12026406754e-24
622,1398,1,0,0.0,5.88610487287e-26
623,1400,1,1,502.675559492,0.497223934037
624,1402,1,0,0.0,6.84988394683e-25
625,1404,1,0,0.0,1.1626109686e-25
626,1405,1,1,546.713375601,0.511770589893
627,1405,2,0,0.0,0.105743627411
628,1407,1,0,0.0,0.0860945721248
629,1408,1,0,0.0,2.80323108401e-26
630,1409,1,0,0.0,0.00770424392974
631,1412,1,0,0.0,2.64643845799e-25
632,1414,1,0,0.0,0.0591262580694
633,1415,1,0,0.0,1.03739177864e-25
634,1416,1,0,0.0,4.50767627025e-26
635,1418,1,1,210.522242864,0.533388112738
636,1420,1,0,0.0,5.13458104087e-25
637,1421,1,0,0.0,2.85792843604e-26
638,1422,1,0,0.0,2.53108849256e-26
639,1424,1,0,0.0,2.13967822536e-27
640,1427,1,0,0.0,1.0189345928e-25
641,1430,1,0,0.0,0.0098298691303
642,1431,1,0,0.0,0.18982600664
643,1431,2,0,0.0,0.549522431877
