h_seq,snap_participation,snap_impute,probs
11710,0,0.0,0.0489213136752
11713,0,0.0,0.0116735405343
11715,1,5874.20518624,0.704211820395
11716,1,4441.74305198,0.493332416944
11717,0,0.0,0.0830832199022
11721,1,2331.91510229,0.485662318508
11722,0,0.0,0.00210331733326
11726,0,0.0,0.308028402975
11728,0,0.0,0.531243986903
11729,0,0.0,0.0624034444232
11730,1,4574.99534354,0.940533170537
11731,0,0.0,0.0785122023261
11732,0,0.0,0.109168446025
11733,2,2833.38789286,0.572507780714
11734,0,0.0,0.0340898805587
11735,0,0.0,0.0794887377105
11737,0,0.0,0.00223803554815
11738,1,2220.87152599,0.155262183729
11739,0,0.0,0.00787132068859
11740,1,2220.87152599,0.564354825293
11741,2,2833.38789286,0.167416742798
11744,0,0.0,0.00401914380496
11745,1,2220.87152599,0.654672257692
11747,1,177.669722079,0.245874580767
11748,1,843.931179876,0.738985771782
11750,2,2833.38789286,0.0985569289494
11751,0,0.0,0.0154490248549
11752,0,0.0,0.198949222373
11755,1,740.290508663,0.740001742712
11756,1,4441.74305198,0.0863437507871
11758,2,2833.38789286,0.310395154522
11761,0,0.0,0.00366258814571
11764,0,0.0,0.662525959195
11765,0,0.0,0.0303117672644
11766,1,2220.87152599,0.596512120589
11767,1,2220.87152599,0.585219856839
11768,0,0.0,0.0120285991385
11770,0,0.0,0.031714542204
11771,0,0.0,0.0563139807339
11772,0,0.0,0.0196755585249
11773,1,6062.97926595,0.921696698874
11774,0,0.0,0.0535601585011
11775,0,0.0,0.0460370638596
11776,0,0.0,0.0209865616279
11777,0,0.0,0.0160957752321
11778,0,0.0,0.00179546376392
11779,0,0.0,0.0171219991256
11780,2,2833.38789286,0.164838570474
11781,0,0.0,0.00474855839349
11782,2,2833.38789286,0.387944301766
11783,0,0.0,0.0266642020223
11784,1,244.295867859,0.743252739256
11785,1,1221.47933929,0.972593763015
11786,1,1388.04470374,0.934124075505
11787,1,4996.96093348,0.573133494777
11788,2,2833.38789286,0.0898250412682
11789,1,6107.39669647,0.710493359257
11790,1,2220.87152599,0.880544016351
11792,2,2833.38789286,0.114744502986
11793,0,0.0,0.00617564694997
11794,0,0.0,0.0451607898733
11795,0,0.0,0.00295414834009
11796,0,0.0,0.0593939013106
11797,1,2220.87152599,0.316060897983
11798,2,2833.38789286,0.371863571184
11799,2,2833.38789286,0.116524610835
11800,1,4075.29925019,0.868200542733
11801,0,0.0,0.00369847679869
11802,2,2833.38789286,0.510708100354
11803,1,2220.87152599,0.418022102455
11804,0,0.0,0.0940100864596
11805,1,3331.30728899,0.800870112262
11806,1,3608.91622973,0.921696698874
11807,0,0.0,0.0883398110724
11810,1,740.290508663,0.46942952774
11811,0,0.0,0.0584676911711
11814,0,0.0,0.00734509941004
11815,0,0.0,0.0120871285505
11816,0,0.0,0.00427678731188
11817,0,0.0,0.00694036613635
11818,1,5330.09166238,0.668578822572
11820,0,0.0,0.317191627744
11821,1,2998.17656009,0.275828111709
11822,0,0.0,0.00648256517284
11823,2,2833.38789286,0.0902996069533
11824,0,0.0,0.288591434181
11825,1,6518.25792878,0.76344111399
11826,0,0.0,0.0339617809301
11827,0,0.0,0.0158891543677
11828,1,2331.91510229,0.438374849683
11829,0,0.0,0.0208696133722
11831,2,2833.38789286,0.154395511584
11832,0,0.0,0.0449537528543
11833,1,3664.43801788,0.0951761847245
11835,1,2220.87152599,0.0835341837801
11838,0,0.0,0.00183319083305
11840,1,1554.61006819,0.574322158371
11841,0,0.0,0.0639324118119
11842,2,2833.38789286,0.634554929171
11843,0,0.0,0.0399870428465
11844,2,2833.38789286,0.596512120589
11845,0,0.0,0.0385835093464
11846,1,2331.91510229,0.523869669689
11847,1,2220.87152599,0.596512120589
11855,1,843.931179876,0.178685319732
11856,1,3331.30728899,0.906371809013
11857,1,3886.52517048,0.520437207926
11858,0,0.0,0.24105613133
11859,2,2833.38789286,0.0831626561145
11860,1,4352.90819094,0.606479588388
11861,2,2833.38789286,0.154395511584
11862,0,0.0,0.0494669464209
11863,0,0.0,0.464166715599
11865,0,0.0,0.0520776123778
11866,0,0.0,0.781646608315
11867,0,0.0,0.147294036321
11871,1,3331.30728899,0.0927987823012
11873,0,0.0,0.00884414352158
11874,2,2833.38789286,0.108678954756
11877,0,0.0,0.0781458735217
11878,1,141.580559782,0.0698506761816
11881,0,0.0,0.00150951392078
11886,2,2833.38789286,0.119548139257
11887,0,0.0,0.0100278849231
11888,0,0.0,0.0358081170412
11889,2,2833.38789286,0.553096876048
11890,0,0.0,0.0397205525667
11892,0,0.0,0.0989051623052
11894,2,2833.38789286,0.154395511584
11895,0,0.0,0.0330692457676
11896,0,0.0,0.154050644489
11897,0,0.0,0.383370137542
11898,0,0.0,0.145745276006
11899,1,5430.03088105,0.961913430511
11900,1,5307.88294712,0.104638167909
11901,1,4441.74305198,0.413367774378
11904,0,0.0,0.00508452990137
11905,0,0.0,0.0415730895583
11906,1,2220.87152599,0.370139403948
11907,1,2109.82794969,0.523869669689
11908,1,2220.87152599,0.596512120589
11909,1,2220.87152599,0.654672257692
11910,0,0.0,0.199057085398
11911,1,7040.16273739,0.867524972637
11912,0,0.0,0.177818214363
11913,1,8439.31179876,0.842321447597
11914,0,0.0,0.282516239292
11915,0,0.0,0.478093133687
11917,2,2833.38789286,0.0985569289494
11918,0,0.0,0.619097056517
11919,0,0.0,0.00211327234401
11920,0,0.0,0.00304451975786
11921,0,0.0,0.0792140479229
11922,0,0.0,0.0124346117577
11926,1,4075.29925019,0.119592680724
11927,1,2220.87152599,0.523869669689
11930,1,1110.435763,0.0674622243871
11932,0,0.0,0.0531740628924
11934,0,0.0,0.02173554874
11935,2,2833.38789286,0.119672789119
11937,2,2833.38789286,0.44926902003
11938,0,0.0,0.131455220771
11940,0,0.0,0.00473334040569
11943,0,0.0,0.0132412244935
11945,0,0.0,0.497064917042
11947,1,9993.92186696,0.0494070719723
11948,1,2320.81074466,0.660041518827
11950,1,2220.87152599,0.596512120589
11952,0,0.0,0.164892059737
11953,0,0.0,0.0120555982312
11955,0,0.0,0.0174557809661
11956,0,0.0,0.364004874474
11957,1,185.072627166,0.323252563433
11958,1,1221.47933929,0.526206283712
11962,2,2833.38789286,0.126885555
11966,0,0.0,0.688848650164
11967,1,23133.1530326,0.590910847476
11968,0,0.0,0.211272506959
11969,0,0.0,0.0639817581682
11970,0,0.0,0.00111996549274
11972,0,0.0,0.695476842838
11973,1,3331.30728899,0.16352300036
11976,1,7402.90508663,0.916392244114
11978,1,3997.56874678,0.604144485803
11979,0,0.0,0.335809988887
11982,1,141.580559782,0.069097906347
11983,0,0.0,0.0657349238511
11984,0,0.0,0.0213034792571
11985,0,0.0,0.137053976996
11988,1,4352.90819094,0.518424358568
11989,2,2833.38789286,0.131314279858
11990,0,0.0,0.032532287428
11993,0,0.0,0.574322158371
11994,0,0.0,0.135159246103
11995,0,0.0,0.0794543889603
11996,2,2833.38789286,0.143481418949
11999,1,1499.08828004,0.635979799414
12001,1,555.217881498,0.315077745085
12002,0,0.0,0.00133994066907
12005,0,0.0,0.1677853156
12010,1,1665.65364449,0.113115029169
12011,0,0.0,0.0652504000842
12012,0,0.0,0.0472455837035
12013,0,0.0,0.0120871285505
12014,1,3553.39444158,0.705279077787
12016,0,0.0,0.00430460790653
12018,2,2833.38789286,0.154395511584
12020,0,0.0,0.124046262606
12022,0,0.0,0.0265018099345
12024,0,0.0,0.525163870826
12025,1,2220.87152599,0.551039720193
12026,1,2220.87152599,0.136735379193
12027,1,2220.87152599,0.596512120589
12028,1,2220.87152599,0.495655540875
12029,0,0.0,0.0310459369334
12031,0,0.0,0.242928130294
12034,0,0.0,0.0105316437558
12035,0,0.0,0.00597243399049
12037,1,1499.08828004,0.154050644489
12039,1,3409.03779239,0.210034304656
12040,0,0.0,0.0303148015924
12041,0,0.0,0.0286495742176
12043,0,0.0,0.0129239104588
12044,1,2220.87152599,0.108125869324
12046,0,0.0,0.0664033171154
12047,1,2220.87152599,0.523869669689
12048,1,2220.87152599,0.346866953967
12051,0,0.0,0.0353787683174
12052,0,0.0,0.00519128407986
12053,0,0.0,0.00476106991416
12054,1,5552.17881498,0.945181259148
12055,1,2220.87152599,0.570625837398
12056,2,2833.38789286,0.127509971511
12057,0,0.0,0.0705798752191
12059,0,0.0,0.0381001173669
12060,0,0.0,0.00885423758275
12061,0,0.0,0.0175606304968
12063,2,2833.38789286,0.0831882182388
12066,0,0.0,0.00284590419617
12069,0,0.0,0.109588382714
12070,0,0.0,0.019291045221
12071,0,0.0,0.139676577521
12072,2,2833.38789286,0.154395511584
12073,0,0.0,0.610253472309
12075,0,0.0,0.030374245858
12076,0,0.0,0.161587715954
12077,0,0.0,0.0363832580456
12078,1,1721.17543264,0.109705576635
12079,0,0.0,0.00593464236428
12080,0,0.0,0.0299404522148
12081,1,8883.48610396,0.671329479823
12083,0,0.0,0.0837103067087
12084,1,7073.47581028,0.771188565
12086,0,0.0,0.390288350853
12087,0,0.0,0.0472091739995
12088,1,2220.87152599,0.526635565588
12090,0,0.0,0.574322158371
12098,0,0.0,0.0121476161046
12100,2,2833.38789286,0.154395511584
12102,0,0.0,0.0120856335341
12104,0,0.0,0.0462115560388
12110,0,0.0,0.0552862207454
12111,0,0.0,0.0406218495163
12112,0,0.0,0.00348592636086
12114,0,0.0,0.0337352122373
12116,2,2833.38789286,0.384902919963
12117,0,0.0,0.00154617901702
12119,0,0.0,0.0323473494432
12120,2,2833.38789286,0.108623658948
12122,1,2320.81074466,0.369629164338
12123,1,1665.65364449,0.151821350152
12124,0,0.0,0.0573797916022
12125,1,4075.29925019,0.569977927067
12126,0,0.0,0.051975592676
12127,1,2220.87152599,0.399442927259
12128,0,0.0,0.0042979049881
12129,0,0.0,0.0175606304968
12130,2,2833.38789286,0.105450786443
12133,1,2220.87152599,0.159995545235
12135,1,23133.1530326,0.702754625146
12137,0,0.0,0.0301847569288
12138,0,0.0,0.118914034416
12140,0,0.0,0.0347539803996
12141,1,3142.53320928,0.190363028655
12142,1,2220.87152599,0.445622483127
12143,1,3331.30728899,0.489449208051
12145,1,16656.5364449,0.777153337214
12146,0,0.0,0.504800570635
12148,0,0.0,0.0321396986348
12149,2,2833.38789286,0.111864034604
12151,2,2833.38789286,0.0993495664708
12152,0,0.0,0.0223459470943
12155,1,3331.30728899,0.495275670347
12157,1,6662.61457797,0.971821084841
12160,1,2109.82794969,0.596512120589
12161,2,2833.38789286,0.137442348047
12162,0,0.0,0.0166635159936
12165,0,0.0,0.00444311142875
12166,0,0.0,0.000781084501089
12167,0,0.0,0.0279534550141
12168,1,2220.87152599,0.105450786443
12169,1,2220.87152599,0.596512120589
12174,1,143.431286054,0.0577958497981
12175,1,2220.87152599,0.596512120589
12176,0,0.0,0.0265677120825
12182,2,2833.38789286,0.418022102455
12183,1,1665.65364449,0.596512120589
12184,0,0.0,0.178357177008
12185,2,2833.38789286,0.650513721921
12186,0,0.0,0.00778554777666
12187,1,2220.87152599,0.78636480811
12188,0,0.0,0.525976417712
12189,0,0.0,0.507609371862
12190,1,1599.02749871,0.47969403948
12191,1,2576.21097015,0.918642306556
12192,2,2833.38789286,0.307774616523
12193,0,0.0,0.673917469556
12194,1,177.669722079,0.62958777677
12195,0,0.0,0.263835487363
12196,0,0.0,0.117807278316
12200,1,4441.74305198,0.661555360844
12201,1,2642.83711593,0.617102890544
12202,1,3331.30728899,0.568062746215
12203,0,0.0,0.639067613514
12204,0,0.0,0.620798694534
12205,1,2220.87152599,0.505126550968
12206,2,2833.38789286,0.0938380712175
12207,1,2220.87152599,0.899268084531
12208,1,2220.87152599,0.267745111759
12209,0,0.0,0.00648256517284
12211,0,0.0,0.00418538020652
12212,0,0.0,0.018591778394
12213,1,2220.87152599,0.439174616296
12214,1,2220.87152599,0.654672257692
12216,1,4386.22126383,0.587853375048
12217,1,3142.53320928,0.171808966663
12218,0,0.0,0.372866793527
12220,1,3275.78550084,0.856772458175
12221,1,1998.78437339,0.474548664376
12223,1,2320.81074466,0.634022328801
12226,1,3331.30728899,0.574322158371
12229,1,4808.18685377,0.975572335242
12230,0,0.0,0.0598685637037
12231,2,2833.38789286,0.337215965865
12232,0,0.0,0.0584573703268
12234,0,0.0,0.02699990345
12236,0,0.0,0.00292605460991
12237,0,0.0,0.00270813948817
12238,1,1599.02749871,0.577097940682
12240,0,0.0,0.0638946314609
12241,0,0.0,0.00425004391615
12242,0,0.0,0.0326324360667
12243,1,3331.30728899,0.556621010295
12244,0,0.0,0.180516325591
12245,0,0.0,0.00720292836432
12246,0,0.0,0.0237565472776
12247,0,0.0,0.0342310144713
12248,0,0.0,0.0435727192454
12249,0,0.0,0.273666625749
12250,0,0.0,0.0125955179906
12251,0,0.0,0.163260020821
12252,1,1110.435763,0.449355783941
12253,1,3701.45254332,0.44924653393
12254,2,2833.38789286,0.131314279858
12255,1,2331.91510229,0.57443211227
12256,2,2833.38789286,0.131314279858
12257,0,0.0,0.0223459470943
12259,0,0.0,0.001885697706
12260,1,2220.87152599,0.889329284356
12261,1,3142.53320928,0.221773342894
12262,1,2331.91510229,0.705279077787
12263,0,0.0,0.00396265532487
12264,2,2833.38789286,0.383615660991
12265,1,4386.22126383,0.466740847634
12266,1,8883.48610396,0.817392129961
12267,1,8883.48610396,0.86766809045
12268,0,0.0,0.0181088935804
12271,0,0.0,0.00270399123481
12275,1,1850.72627166,0.299933398253
12276,2,2833.38789286,0.131314279858
12277,0,0.0,0.038604263317
12278,0,0.0,0.0244702616648
12279,2,2833.38789286,0.118882564756
12280,0,0.0,0.187156115389
12282,2,2833.38789286,0.63020414364
12283,0,0.0,0.619097056517
12284,1,3409.03779239,0.626171175913
12285,0,0.0,0.676455360385
12286,0,0.0,0.249495262278
12287,0,0.0,0.0297287466025
12289,0,0.0,0.0018460926493
12296,0,0.0,0.0260776185367
12297,1,2220.87152599,0.379352725038
12298,1,3331.30728899,0.541021958513
12299,0,0.0,0.111483176752
12301,1,2198.66281073,0.564489497694
12302,0,0.0,0.635924527945
12303,0,0.0,0.0686826668747
12304,0,0.0,0.17990838636
12306,1,199.878437339,0.363239714551
12308,0,0.0,0.0111995518741
12309,0,0.0,0.109997370049
12310,0,0.0,0.280531179084
12312,1,8328.26822246,0.877719021975
12318,1,999.392186696,0.0726863467087
12319,0,0.0,0.0830832199022
12320,0,0.0,0.04983514925
12321,0,0.0,0.00783195760053
12322,0,0.0,0.0410370424969
12323,0,0.0,0.0619176668544
12324,0,0.0,0.0988919529685
12326,1,7773.05034097,0.836289045397
12327,0,0.0,0.537621267399
12328,1,4441.74305198,0.786541567685
12329,1,3331.30728899,0.352476172691
12330,0,0.0,0.560366509662
12331,0,0.0,0.00569207781153
12332,0,0.0,0.154165431806
12333,0,0.0,0.572047321036
12335,1,4130.82103834,0.564026076221
12337,1,3331.30728899,0.743252739256
12339,0,0.0,0.0227634270772
12340,0,0.0,0.0209357910331
12341,0,0.0,0.00356951776963
12344,0,0.0,0.513706124986
12345,1,7439.91961207,0.630480170345
12346,0,0.0,0.0178792038922
12347,1,2220.87152599,0.654672257692
12348,0,0.0,0.0120555982312
12349,0,0.0,0.0154688923652
12350,0,0.0,0.00249669768653
12351,0,0.0,0.180298802657
12352,0,0.0,0.126794169066
12353,1,16656.5364449,0.520333585918
12354,0,0.0,0.0408453713894
12355,1,2220.87152599,0.951906266773
12356,1,2220.87152599,0.24632790717
12358,1,2220.87152599,0.603770689515
12359,1,2220.87152599,0.585219856839
12360,0,0.0,0.169220233387
12361,0,0.0,0.00863454114645
12362,1,2220.87152599,0.400594056537
12364,1,3553.39444158,0.411502555395
12365,0,0.0,0.371585114979
12366,1,2220.87152599,0.654672257692
12367,0,0.0,0.416284358897
12369,0,0.0,0.0552862207454
12370,0,0.0,0.0624657550884
12371,0,0.0,0.0165841166767
12372,0,0.0,0.028769461219
12373,0,0.0,0.00661829566744
12376,0,0.0,0.0686832998423
12379,0,0.0,0.213996386081
12380,0,0.0,0.227660893064
12381,0,0.0,0.0243910329292
12382,0,0.0,0.000917726133274
12384,0,0.0,0.0945367044282
12390,0,0.0,0.0149709840983
12395,2,2833.38789286,0.154395511584
12396,0,0.0,0.00347675405842
12397,0,0.0,0.00545282102025
12398,0,0.0,0.0264290488925
12400,0,0.0,0.00313491940381
12402,0,0.0,0.00198056592165
12404,0,0.0,0.0707370460297
12405,2,2833.38789286,0.105450786443
12406,0,0.0,0.0142604374562
12407,0,0.0,0.0261651234472
12410,0,0.0,0.144401397603
12412,0,0.0,0.0458870538396
12413,0,0.0,0.0240601320681
12417,0,0.0,0.395376121517
12424,0,0.0,0.0323329614514
12425,0,0.0,0.0150346123924
12426,0,0.0,0.0289315840755
12430,0,0.0,0.0692914610337
12431,0,0.0,0.0765265986531
12432,2,2833.38789286,0.136510643275
12433,1,2220.87152599,0.122882297975
12434,1,2220.87152599,0.654672257692
12438,2,2833.38789286,0.0838430015217
12444,0,0.0,0.00401024970299
12448,0,0.0,0.013047057182
12449,0,0.0,0.00125002400432
12454,1,1643.44492923,0.0591442052315
12455,0,0.0,0.0114893342342
12458,0,0.0,0.00831134521186
12459,0,0.0,0.00258435401319
12460,0,0.0,0.155517274153
12461,0,0.0,0.00253990052255
12462,0,0.0,0.00278658241208
12463,0,0.0,0.00327548868273
12465,0,0.0,0.00457109505949
12472,0,0.0,0.00657055941436
12475,0,0.0,0.0331810111747
12476,0,0.0,0.0378954585666
12477,2,2833.38789286,0.0895648844281
12478,0,0.0,0.0245779249806
12479,0,0.0,0.346131614765
12480,0,0.0,0.0405704999257
12481,0,0.0,0.0706468876307
12484,0,0.0,0.0190957387977
12485,0,0.0,0.0717770303862
12490,1,2220.87152599,0.101064105978
12495,0,0.0,0.00285148330746
12496,2,2833.38789286,0.124579173237
12497,0,0.0,0.0460463106716
12498,0,0.0,0.256508040791
12499,0,0.0,0.354984592027
12500,0,0.0,0.0386796528138
12503,0,0.0,0.00750099766813
12504,0,0.0,0.244908997378
12505,0,0.0,0.0232396703283
12509,0,0.0,0.0946854280101
12511,2,2833.38789286,0.183731383527
12513,0,0.0,0.306884846941
12514,0,0.0,0.0140525028331
12517,0,0.0,0.0082607572186
12519,0,0.0,0.109626568559
12520,0,0.0,0.0213617769038
12522,0,0.0,0.166437501945
12524,0,0.0,0.0395329845059
12525,0,0.0,0.092989450581
12527,0,0.0,0.226975121158
12528,0,0.0,0.00408386881526
12530,0,0.0,0.228144758314
12531,0,0.0,0.0903104732669
12534,0,0.0,0.00462177239545
12535,0,0.0,0.00199395852837
12536,1,377.548159418,0.250634448556
12538,0,0.0,0.405309920763
12539,0,0.0,0.0442669385476
12542,0,0.0,0.063493604278
12544,0,0.0,0.00200746109257
12551,0,0.0,0.182006997551
12557,0,0.0,0.0147817269223
12558,0,0.0,0.00713926600179
12559,0,0.0,0.0286495742176
12567,0,0.0,0.0584314230161
12569,1,1565.71442582,0.0776687458283
12570,0,0.0,0.0175629417463
12571,0,0.0,0.100748631884
12572,0,0.0,0.00877422479085
12575,0,0.0,0.012982789691
12576,0,0.0,0.0344151416994
12578,0,0.0,0.014294203414
12579,0,0.0,0.0212494879109
12581,0,0.0,0.00331251907112
12585,0,0.0,0.00585188908084
12586,0,0.0,0.00194366594184
12589,0,0.0,0.013446613697
12593,0,0.0,0.0756484660958
12594,0,0.0,0.0409331228482
12596,0,0.0,0.00152237919973
12599,0,0.0,0.244908997378
12600,0,0.0,0.00847813424806
12601,0,0.0,0.00542130951987
12603,0,0.0,0.00271837917955
12606,0,0.0,0.00335907329149
12608,0,0.0,0.0285989023314
12610,2,2833.38789286,0.145033982673
12611,0,0.0,0.00109760500022
12616,0,0.0,0.00272024671986
12618,0,0.0,0.290934822658
12619,0,0.0,0.00486526994552
12621,2,2833.38789286,0.143481418949
12622,1,2220.87152599,0.677511313648
12624,0,0.0,0.288355851435
12626,1,3997.56874678,0.940506611593
12628,0,0.0,0.0383645177969
12630,0,0.0,0.00946713076637
12631,0,0.0,0.00430441473191
12632,1,4441.74305198,0.171485750432
12633,1,2220.87152599,0.735237220982
12634,2,2833.38789286,0.4689230994
12635,1,2220.87152599,0.695476842838
12637,1,2642.83711593,0.569977927067
12639,0,0.0,0.0165841166767
12640,0,0.0,0.138433471691
12641,0,0.0,0.0692079664193
12644,2,2833.38789286,0.109133651194
12645,0,0.0,0.0792885611138
12646,1,1687.86235975,0.390729208126
12647,0,0.0,0.314899009991
12648,0,0.0,0.0741007837355
12650,0,0.0,0.0129842648961
12651,0,0.0,0.00347675405842
12652,0,0.0,0.0018419156072
12654,0,0.0,0.00119594784452
12655,0,0.0,0.0047499587628
12657,0,0.0,0.0342251072929
12658,0,0.0,0.040902412942
12660,0,0.0,0.00376189957065
12661,0,0.0,0.064448159282
12663,0,0.0,0.0850178321763
12665,0,0.0,0.704211820395
12673,0,0.0,0.00972185924832
12675,0,0.0,0.006214448839
12677,0,0.0,0.022369894034
12678,0,0.0,0.572694450909
12679,0,0.0,0.00648928150803
12681,1,2220.87152599,0.880544016351
12682,1,2109.82794969,0.654672257692
12683,1,3331.30728899,0.399442927259
12684,0,0.0,0.0144352465412
12685,2,2833.38789286,0.131314279858
12686,0,0.0,0.122675017298
12687,0,0.0,0.167097122838
12691,0,0.0,0.212753982378
12692,0,0.0,0.216734372376
12694,0,0.0,0.180298802657
12697,0,0.0,0.00886734996167
12702,0,0.0,0.180298802657
12704,0,0.0,0.00136146513345
12709,0,0.0,0.0159182861608
12710,0,0.0,0.0514785703876
12719,1,3886.52517048,0.727341359092
12720,1,3331.30728899,0.921696698874
12721,0,0.0,0.00794195254916
12722,0,0.0,0.357028857036
12724,0,0.0,0.0188693037104
12725,0,0.0,0.0732007387004
12726,0,0.0,0.0735390028624
12727,0,0.0,0.0667869826948
12728,1,2220.87152599,0.424995658342
12729,1,1687.86235975,0.460212077005
12730,2,2833.38789286,0.154395511584
12731,0,0.0,0.0154575349185
12732,0,0.0,0.00348592636086
12733,0,0.0,0.00186406001526
12737,2,2833.38789286,0.168823823751
12747,0,0.0,0.00345846253882
12753,0,0.0,0.0485897061519
12754,0,0.0,0.00186275007808
12756,2,2833.38789286,0.154395511584
12760,2,2833.38789286,0.154395511584
12764,1,4441.74305198,0.897855059689
12765,0,0.0,0.0835557899584
12766,1,1687.86235975,0.52687037561
12768,0,0.0,0.00316330072504
12769,0,0.0,0.045813729761
12770,2,2833.38789286,0.113642081804
12771,1,2220.87152599,0.657719456186
12773,0,0.0,0.504987842899
12775,0,0.0,0.00734685746221
12776,0,0.0,0.262969273182
12779,0,0.0,0.0052513094815
12784,0,0.0,0.00380685375786
12785,0,0.0,0.0197280283514
12795,0,0.0,0.0362660367573
12796,0,0.0,0.0494779395447
12806,0,0.0,0.154050644489
12809,0,0.0,0.254223737406
12810,1,7040.16273739,0.188130499863
12811,1,592.232406931,0.294555360678
12812,1,2220.87152599,0.186249689712
12813,0,0.0,0.0335899374436
12815,0,0.0,0.00831275351808
12816,0,0.0,0.238843143508
12817,0,0.0,0.0222950816862
12819,0,0.0,0.0410370424969
12821,2,2833.38789286,0.131314279858
12826,2,2833.38789286,0.135205380394
12830,0,0.0,0.00628525246334
12831,0,0.0,0.0099381687573
12834,2,2833.38789286,0.154395511584
12835,1,1687.86235975,0.569017069916
12837,2,2833.38789286,0.154395511584
12838,1,2109.82794969,0.470041881887
12839,0,0.0,0.0410370424969
12840,0,0.0,0.010089833765
12843,0,0.0,0.00266361815011
12845,0,0.0,0.00117850256347
12850,0,0.0,0.702271278296
12851,0,0.0,0.154050644489
12852,2,2833.38789286,0.143481418949
12853,0,0.0,0.221915275375
12854,1,3564.49879921,0.649933728758
12855,0,0.0,0.279524269062
12856,0,0.0,0.180298802657
12857,0,0.0,0.0103274343319
12862,2,2833.38789286,0.154395511584
12865,0,0.0,0.138982083831
12866,0,0.0,0.0434825790962
12867,0,0.0,0.0317567033699
12869,0,0.0,0.00247691100915
12871,0,0.0,0.00635569033712
12872,2,2833.38789286,0.239252907173
12875,0,0.0,0.0423717468481
12876,0,0.0,0.0016686738653
12878,0,0.0,0.0697514760801
12880,0,0.0,0.0164566128095
12884,0,0.0,0.0320918943764
12885,0,0.0,0.463890878058
12886,0,0.0,0.0179375655967
12892,2,2833.38789286,0.168823823751
12893,1,5552.17881498,0.75169546022
12894,0,0.0,0.860187599984
12895,0,0.0,0.18210643378
12896,0,0.0,0.282887627409
12897,1,2220.87152599,0.677511313648
12898,1,2220.87152599,0.574322158371
12901,2,2833.38789286,0.452497427079
12902,0,0.0,0.00597147261973
12905,2,2833.38789286,0.596512120589
12906,0,0.0,0.169681831373
12907,0,0.0,0.0052193591533
12908,1,177.669722079,0.142005536902
12909,0,0.0,0.511517770053
12910,0,0.0,0.180298802657
12911,0,0.0,0.617526540781
12912,0,0.0,0.209471402393
12920,0,0.0,0.116488630764
12928,0,0.0,0.0334706047593
12929,0,0.0,0.00998901841401
12937,0,0.0,0.0288513912837
12938,0,0.0,0.619097056517
12941,1,3331.30728899,0.900424183271
12942,1,2009.88873102,0.889329284356
12944,0,0.0,0.0409960450599
12945,1,1554.61006819,0.563046087876
12946,1,2220.87152599,0.406615110416
12947,0,0.0,0.0225489434496
12948,1,1954.36694287,0.654672257692
12951,0,0.0,0.00186685762176
12952,0,0.0,0.0628807786743
12955,0,0.0,0.0311403169099
12956,0,0.0,0.00154497140036
12957,1,2220.87152599,0.180298802657
12959,0,0.0,0.00581007509632
12960,0,0.0,0.180298802657
12969,0,0.0,0.0593401067415
12973,0,0.0,0.038604263317
12976,0,0.0,0.00635569033712
12977,1,4164.13411123,0.464890345547
12978,1,2220.87152599,0.678493958614
12979,0,0.0,0.130578913052
12980,0,0.0,0.255017184526
12981,0,0.0,0.0232784334909
12982,1,4375.1169062,0.481951296229
12983,1,2220.87152599,0.596512120589
12984,1,2220.87152599,0.125426539243
12985,1,3886.52517048,0.571474514632
12986,0,0.0,0.0113323014972
12991,1,2220.87152599,0.521446769128
12992,1,2098.72359206,0.470803671434
12993,0,0.0,0.0969977298761
12994,0,0.0,0.00884414352158
12995,1,6662.61457797,0.379943030979
12997,0,0.0,0.0342147623492
12998,2,2833.38789286,0.505126550968
12999,0,0.0,0.121254776588
13000,0,0.0,0.0199177078441
13002,1,2220.87152599,0.512674423442
13003,1,2109.82794969,0.505126550968
13005,1,2109.82794969,0.4501429271
13006,0,0.0,0.00193237452365
13007,0,0.0,0.0223647604369
13009,1,3653.33366025,0.141395758416
13010,1,2220.87152599,0.553096876048
13012,1,2554.00225489,0.690132066987
13014,1,177.669722079,0.677511313648
13015,1,3331.30728899,0.438648897021
13016,0,0.0,0.0182058748863
13018,0,0.0,0.0602018654414
13019,1,3886.52517048,0.892637898171
13020,0,0.0,0.00882536757965
13021,0,0.0,0.0120555982312
13023,0,0.0,0.0673773164162
13026,0,0.0,0.0319608931208
13027,0,0.0,0.232997742148
13029,2,2833.38789286,0.154395511584
13031,1,2220.87152599,0.73946090349
13033,0,0.0,0.0456628153811
13038,0,0.0,0.0822973378966
13041,0,0.0,0.0391290830334
13042,0,0.0,0.0363412522343
13045,2,2833.38789286,0.0996440453364
13047,2,2833.38789286,0.154395511584
13048,1,2220.87152599,0.569977927067
13049,1,2098.72359206,0.0901729441959
13050,0,0.0,0.0616966780467
13051,0,0.0,0.572047321036
13052,0,0.0,0.111432140367
13053,0,0.0,0.439531445871
13059,0,0.0,0.00347632028282
13062,2,2833.38789286,0.0915515747036
13063,1,2220.87152599,0.568697627049
13064,1,2220.87152599,0.0633455964009
13066,0,0.0,0.0815119624896
13067,0,0.0,0.00677520354015
13071,0,0.0,0.0164566128095
13074,2,2833.38789286,0.154395511584
13075,0,0.0,0.170542331659
13076,0,0.0,0.0228739138612
13077,0,0.0,0.244908997378
