h_seq,snap_participation,snap_impute,probs
498,0,0.0,0.184398727545
516,2,2534.98020816,0.185000020376
519,0,0.0,0.136589134867
520,1,174.105783528,0.0526954704697
523,0,0.0,0.00733530733563
536,0,0.0,0.00263139643733
539,0,0.0,0.0146701609899
547,0,0.0,0.0407931031105
548,0,0.0,0.00753519676465
551,0,0.0,0.0121016925044
555,0,0.0,0.602849599138
556,0,0.0,0.178576327574
557,0,0.0,0.016199847819
558,1,10597.2386907,0.886734817027
560,0,0.0,0.00394175579705
561,0,0.0,0.0584840616209
575,1,174.105783528,0.0755866753371
583,0,0.0,0.0135449701403
586,0,0.0,0.00705099143886
587,0,0.0,0.00358589469238
588,0,0.0,0.0961880704735
596,2,2534.98020816,0.0995179961533
611,1,185.712835763,0.443527678567
614,0,0.0,0.369617254269
616,0,0.0,0.0291736184538
627,1,638.387872935,0.378231644137
630,0,0.0,0.344552448754
631,0,0.0,0.0326859599976
634,2,2534.98020816,0.180208985376
637,0,0.0,0.0477390523928
639,0,0.0,0.0355968986635
648,1,1508.91679057,0.211927876855
649,0,0.0,0.0664720018431
652,2,2534.98020816,0.531953623219
654,0,0.0,0.00645912622215
655,1,4387.4657449,0.712470539057
657,2,2534.98020816,0.131096497458
663,1,870.528917639,0.155563359884
664,1,2031.23414116,0.204975820462
665,1,5571.38507289,0.728784539183
666,2,2534.98020816,0.15785774205
670,0,0.0,0.00431875547734
675,0,0.0,0.117625748186
676,0,0.0,0.0338514974946
678,1,6383.87872935,0.693910417795
679,1,102.528961411,0.42951800365
685,0,0.0,0.00603656917531
687,1,1015.61707058,0.233100324787
690,0,0.0,0.00449117168737
693,0,0.0,0.00920889902133
694,0,0.0,0.0301095461244
695,1,1160.70522352,0.427395605283
698,0,0.0,0.386571399836
699,0,0.0,0.00358731453503
701,0,0.0,0.0224522707925
702,1,1149.09817128,0.658097980738
703,2,2534.98020816,0.117898442917
704,0,0.0,0.722619942936
706,1,4445.50100608,0.836574017651
716,1,2321.41044704,0.592761331408
718,0,0.0,0.00213406288903
720,1,6267.808207,0.710207123447
721,1,4526.75037172,0.885474109835
722,0,0.0,0.0791409637028
724,0,0.0,0.0239750868299
726,0,0.0,0.0040856905503
727,1,104.463470117,0.0901873595974
728,0,0.0,0.0706427014256
730,1,1265.16869364,0.431874262239
731,1,1404.45332046,0.515561081503
732,0,0.0,0.117226850417
733,0,0.0,0.0724731685733
735,0,0.0,0.0624008831202
738,0,0.0,0.091634706997
741,0,0.0,0.387409894459
742,0,0.0,0.0546537814518
753,1,3505.32977503,0.836574017651
754,0,0.0,0.0300193716985
761,0,0.0,0.0939820577793
765,1,4341.03753596,0.603315673381
766,0,0.0,0.0132126234971
775,0,0.0,0.0206362651434
781,0,0.0,0.0128407307601
786,1,2031.23414116,0.579559114706
787,0,0.0,0.017051273908
790,0,0.0,0.012968987591
791,0,0.0,0.0037027337074
792,0,0.0,0.0573709535101
793,1,766.065447522,0.340336377767
796,0,0.0,0.00414707619725
798,0,0.0,0.106213349078
800,0,0.0,0.226189855914
804,0,0.0,0.0485395084684
805,0,0.0,0.0387355845802
806,0,0.0,0.279262502726
811,2,2534.98020816,0.13222438839
816,0,0.0,0.0393159710503
817,0,0.0,0.00302746921319
818,0,0.0,0.0141304323733
820,0,0.0,0.0119058358217
822,0,0.0,0.034423962477
823,2,2534.98020816,0.224701733756
824,0,0.0,0.0126592291741
825,0,0.0,0.00340466686577
828,1,1230.34753693,0.27005276914
829,1,1392.84626822,0.118211756996
830,1,4027.64712561,0.4871417061
834,0,0.0,0.0154534431273
837,1,265.994947056,0.563277183555
840,1,1915.16361881,0.612606001864
842,0,0.0,0.00278980055124
843,0,0.0,0.0164811718443
849,0,0.0,0.265065483601
852,1,4062.46828231,0.429635388991
853,0,0.0,0.00691373291821
854,1,3482.11567056,0.932537012585
858,0,0.0,0.0213488567909
861,0,0.0,0.238155824573
865,1,1160.70522352,0.638562760713
866,1,2321.41044704,0.610045085918
869,1,4399.07279713,0.890616800556
870,0,0.0,0.706666175399
873,0,0.0,0.00865321741881
874,2,2534.98020816,0.132799890757
875,1,6569.59156511,0.556821300806
877,1,506.841280936,0.0309212581209
878,0,0.0,0.0049070943491
879,0,0.0,0.0122121063614
884,0,0.0,0.131841413649
886,0,0.0,0.0131328830654
887,0,0.0,0.0610058336911
888,0,0.0,0.229242894905
889,0,0.0,0.0145824229022
899,0,0.0,0.0601306697079
902,1,2031.23414116,0.172726747091
903,0,0.0,0.0190764215745
916,0,0.0,0.0690693433915
923,0,0.0,0.142846340878
934,0,0.0,0.0462460595788
935,0,0.0,0.265514186945
936,0,0.0,0.0343360007498
943,0,0.0,0.504589383611
944,0,0.0,0.0283469406622
946,0,0.0,0.0283509966562
947,1,4836.27176466,0.213864680294
952,1,9285.64178815,0.711669524086
955,0,0.0,0.00538779384296
963,0,0.0,0.108707324926
974,1,174.105783528,0.467869773783
976,1,4341.03753596,0.666034262795
980,1,1624.98731293,0.501681376807
986,0,0.0,0.0889461945851
987,2,2534.98020816,0.174694892089
990,0,0.0,0.00509983117479
991,0,0.0,0.475315136273
992,0,0.0,0.069658657335
993,0,0.0,0.610781860863
997,0,0.0,0.0167912754026
998,0,0.0,0.185690156281
999,0,0.0,0.0262720774711
1000,1,2008.02003669,0.565183747918
1001,1,8821.35969874,0.922778685119
1002,0,0.0,0.360783652643
1003,1,2530.33738727,0.151773378655
1006,0,0.0,0.0040332164127
1008,1,3203.54641691,0.473864191398
1013,0,0.0,0.0346907185183
1014,0,0.0,0.0138702589768
1017,1,2530.33738727,0.17173735432
1019,0,0.0,0.495687259738
1037,1,1595.96968234,0.564029261224
1038,0,0.0,0.0820057718565
1042,0,0.0,0.408949047793
1047,1,638.387872935,0.731135717576
1051,0,0.0,0.0172267794873
1052,1,4898.17604325,0.71245410483
1055,0,0.0,0.052647664835
1058,1,3342.83104373,0.812246774454
1059,0,0.0,0.103005876097
1068,1,1547.60696469,0.818102930498
1069,0,0.0,0.0531442803253
1073,0,0.0,0.0432487182872
1074,0,0.0,0.0583150766068
1075,0,0.0,0.0213033781972
1085,1,1717.84373081,0.554926737233
1086,0,0.0,0.0378983723582
1088,1,3249.97462585,0.486735277818
1089,2,2534.98020816,0.392671419712
1090,0,0.0,0.0215379566416
1093,1,1949.98477551,0.163243846783
1094,0,0.0,0.0624376744627
1097,2,2534.98020816,0.717825996988
1098,0,0.0,0.00991063973543
1100,0,0.0,0.00237797516372
1101,2,2534.98020816,0.125950218149
1103,1,870.528917639,0.564067049166
1104,0,0.0,0.0465394960246
1105,0,0.0,0.0102027904143
1108,1,3319.61693926,0.362610262931
1109,0,0.0,0.0472347244793
1113,2,2534.98020816,0.126336586229
1114,2,2534.98020816,0.14041853816
1118,1,2321.41044704,0.610045085918
1122,0,0.0,0.214130297546
1123,0,0.0,0.0062245979419
1124,0,0.0,0.00979565736896
1125,0,0.0,0.0344117098304
1127,0,0.0,0.0100190437845
1131,0,0.0,0.00252206230651
1133,0,0.0,0.0816323901254
1138,1,928.564178815,0.494134557202
1140,0,0.0,0.134932774624
1141,1,2286.58929033,0.939856933531
1144,0,0.0,0.00605169580153
1148,2,2534.98020816,0.107722503979
1151,0,0.0,0.00745327451182
1152,1,2321.41044704,0.454434397834
1156,0,0.0,0.00453501889094
1159,1,1973.19887998,0.592761331408
1167,0,0.0,0.00797200434307
1170,0,0.0,0.00768273346467
1172,1,1299.98985034,0.115267890753
1176,0,0.0,0.0612719670407
1177,0,0.0,0.137838671329
1178,1,1973.19887998,0.854763190635
1179,1,9285.64178815,0.610912273798
1180,0,0.0,0.00313563145509
1185,1,541.662437642,0.119579292809
1186,0,0.0,0.04493310537
1188,1,1949.98477551,0.592761331408
1189,0,0.0,0.0513736108796
1190,0,0.0,0.00223979292025
1191,1,1354.1560941,0.472079313587
1193,0,0.0,0.0107802429246
1194,0,0.0,0.758724399512
1203,0,0.0,0.0936644077148
1208,0,0.0,0.041842885936
1209,0,0.0,0.1326427967
1210,0,0.0,0.0040031603341
1211,0,0.0,0.0727252491177
1226,0,0.0,0.00114112297789
1228,0,0.0,0.00970395396748
1229,0,0.0,0.0142377873742
1230,0,0.0,0.0518485279934
1233,2,2534.98020816,0.126336586229
1240,0,0.0,0.0117159356813
1241,0,0.0,0.0460121354501
1244,0,0.0,0.0366681991431
1247,1,4027.64712561,0.0907830675488
1248,2,2534.98020816,0.120323990841
1249,2,2534.98020816,0.124399116162
1250,0,0.0,0.00382867975172
1252,0,0.0,0.0327910879985
1256,0,0.0,0.0234209740359
1257,0,0.0,0.0244139715515
1260,0,0.0,0.00468685971763
1261,0,0.0,0.14330923054
1262,0,0.0,0.0302101555906
1267,0,0.0,0.179258685453
1274,1,2959.79831997,0.533266655001
1276,2,2534.98020816,0.103476276782
1279,0,0.0,0.00724489625327
1281,0,0.0,0.0061456720038
1282,1,3389.25925267,0.902865307464
1284,0,0.0,0.0602481526911
1286,1,1810.70014869,0.609378134195
1287,0,0.0,0.151462772079
1289,0,0.0,0.0427891347957
1296,0,0.0,0.0661431492452
1297,0,0.0,0.0647780095502
1302,2,2534.98020816,0.100771940024
1303,0,0.0,0.0082248839135
1304,1,905.350074344,0.091634706997
1308,0,0.0,0.0167015611099
1314,2,2534.98020816,0.104418440694
1318,0,0.0,0.013415823938
1321,0,0.0,0.0272839290628
1322,0,0.0,0.0493166057918
1324,0,0.0,0.0043554947899
1325,0,0.0,0.000911138810864
1327,1,9088.32190015,0.772634073342
1328,0,0.0,0.0493962760115
1331,2,2534.98020816,0.173604256716
1335,0,0.0,0.00983991542166
1336,0,0.0,0.064181634305
1347,0,0.0,0.00145502928545
1349,0,0.0,0.0483949589589
1350,0,0.0,0.196763046177
1357,0,0.0,0.039221126396
1359,0,0.0,0.0362883867226
1366,0,0.0,0.0401403492045
1367,0,0.0,0.0876641685896
1368,0,0.0,0.00826499017413
1369,0,0.0,0.0439863042172
1370,0,0.0,0.0330432935218
1375,1,3482.11567056,0.644093303203
1376,0,0.0,0.942766269603
1378,0,0.0,0.457678337883
1381,0,0.0,0.234619539367
1383,0,0.0,0.06818801608
1388,0,0.0,0.344047027553
1395,1,5757.09790865,0.638087937787
1396,2,2534.98020816,0.117157759212
1400,1,5757.09790865,0.603266196703
1402,0,0.0,0.0829484115306
1404,0,0.0,0.0079854272071
1405,1,4898.17604325,0.695738685726
1407,0,0.0,0.574809471665
1412,0,0.0,0.0854748414125
1414,0,0.0,0.078159967104
1415,0,0.0,0.00814503595252
1418,1,3482.11567056,0.601592105502
1420,0,0.0,0.331859706311
1427,0,0.0,0.00757012410067
1431,1,4387.4657449,0.627396921304
1436,0,0.0,0.103554229717
1437,0,0.0,0.0123838073922
1438,0,0.0,0.0707089617702
1443,0,0.0,0.015213937455
1444,0,0.0,0.00677069909872
1447,2,2534.98020816,0.126336586229
1451,0,0.0,0.00151669421672
1457,0,0.0,0.0146103238061
1462,0,0.0,0.013288386112
1463,0,0.0,0.0018253419633
1465,0,0.0,0.0405126663666
1466,0,0.0,0.00314863301249
1467,0,0.0,0.00864068871644
1469,0,0.0,0.0028547976518
1470,0,0.0,0.00320873098888
1473,0,0.0,0.0150969848578
1481,0,0.0,0.0806670115417
1491,0,0.0,0.0143189171719
1501,0,0.0,0.0014210527638
1507,0,0.0,0.0183771632436
1508,0,0.0,0.031422210676
1511,0,0.0,0.0138248703462
1513,0,0.0,0.83887794876
1518,1,3017.83358115,0.514503011371
1519,0,0.0,0.271378349166
1520,2,2534.98020816,0.213233209116
1527,0,0.0,0.0759587829999
1529,0,0.0,0.0334878182967
1531,0,0.0,0.010799680427
1540,0,0.0,0.104849586195
1542,0,0.0,0.0572668981884
1545,0,0.0,0.258614668191
1548,0,0.0,0.0047609248359
1552,1,1741.05783528,0.85805289264
1556,0,0.0,0.00893383930093
1558,0,0.0,0.0391532857559
1559,0,0.0,0.14330923054
1567,0,0.0,0.010884945265
1568,0,0.0,0.0200658867147
1574,0,0.0,0.0107935982946
1579,0,0.0,0.405547014189
1580,2,2534.98020816,0.109332806496
1581,0,0.0,0.00704867853218
1582,0,0.0,0.0209100026646
1583,0,0.0,0.00657032271991
1584,1,1009.81354446,0.537631796298
1592,0,0.0,0.0113417357133
1593,1,928.564178815,0.748862401965
1597,0,0.0,0.00260869856751
1598,0,0.0,0.00284696652752
1601,0,0.0,0.340643979763
1605,0,0.0,0.788655776738
1607,0,0.0,0.0245257441266
1611,0,0.0,0.00966822179476
1615,0,0.0,0.00467045316788
1618,0,0.0,0.119567107654
1619,2,2534.98020816,0.135794401782
1624,0,0.0,0.139145631825
1626,1,487.496193878,0.0751671662163
1627,0,0.0,0.380462713512
1630,0,0.0,0.00699112175537
1633,0,0.0,0.00333721289985
1635,0,0.0,0.00522059712913
1639,0,0.0,0.0684212102797
1640,0,0.0,0.0497768533557
1654,0,0.0,0.0185963102069
1672,0,0.0,0.00908771456872
1676,0,0.0,0.675535869713
1687,1,1938.37772328,0.488118948597
1691,0,0.0,0.00520427460037
1694,0,0.0,0.0473911889618
1697,1,1392.84626822,0.0401939413692
1698,0,0.0,0.0015878854356
1699,0,0.0,0.0832586447857
1703,1,3337.02751762,0.942569177591
1705,0,0.0,0.0869920706839
1710,1,2785.69253644,0.326435545685
1711,1,2901.7630588,0.277896053973
1713,2,2534.98020816,0.35027930176
1715,0,0.0,0.106730730676
1719,0,0.0,0.00687881161346
1720,0,0.0,0.0116645662473
1721,0,0.0,0.0119526083848
1724,1,6557.98451288,0.880705837007
1726,0,0.0,0.0918991201143
1728,0,0.0,0.0418409506073
1731,0,0.0,0.0556107461309
1733,1,580.352611759,0.126796753001
1734,0,0.0,0.0190754161094
1739,0,0.0,0.110399924891
1743,2,2534.98020816,0.130761400509
1751,0,0.0,0.0818495625887
1757,0,0.0,0.00780116588671
1770,0,0.0,0.00370727379553
1775,1,1741.05783528,0.331843567586
1777,1,290.17630588,0.0860547584846
1779,0,0.0,0.0501930148217
1780,0,0.0,0.00301545283272
1786,0,0.0,0.000675487796362
1789,0,0.0,0.043571940072
1790,1,2321.41044704,0.296123611322
1791,0,0.0,0.0222321407941
1792,2,2534.98020816,0.111281797321
1798,0,0.0,0.0298145648994
1801,0,0.0,0.0453277141937
1805,0,0.0,0.00724595539854
1806,2,2534.98020816,0.118281820929
1810,0,0.0,0.0105476735606
1814,0,0.0,0.0402558045237
1818,0,0.0,0.0563451182571
1820,0,0.0,0.0161555760041
1822,0,0.0,0.0112122455156
1850,0,0.0,0.375393678125
1856,1,2321.41044704,0.434271064563
1863,0,0.0,0.196701516866
1864,0,0.0,0.187883805879
1868,0,0.0,0.0129149487694
1869,0,0.0,0.0416304070246
1873,0,0.0,0.126336586229
1874,0,0.0,0.0156483289531
1890,0,0.0,0.0247215280743
1892,0,0.0,0.574535557662
1905,0,0.0,0.234444525327
1906,0,0.0,0.0088081736693
1907,0,0.0,0.0888691937284
1912,0,0.0,0.0247034452799
1913,1,1051.33266355,0.548105923959
1914,0,0.0,0.0397958016067
1932,0,0.0,0.71540007189
1939,0,0.0,0.00683033532335
1940,0,0.0,0.0252837289948
1942,0,0.0,0.0261419509888
1944,0,0.0,0.00649657283062
1945,0,0.0,0.186284530511
1951,0,0.0,0.0555475655225
1954,0,0.0,0.0422073172433
1956,2,2645.85386993,0.165272833575
1957,0,0.0,0.196701516866
1960,0,0.0,0.101592880883
1966,1,3528.61077881,0.758866953743
1967,0,0.0,0.00491907902808
1968,0,0.0,0.0185072484669
1969,0,0.0,0.0030755992277
1973,0,0.0,0.128755799228
1974,0,0.0,0.0448857365069
1979,0,0.0,0.375262769019
1990,0,0.0,0.0285520940792
1991,0,0.0,0.117519676686
1992,0,0.0,0.0392681568229
1998,0,0.0,0.00461790530122
2001,0,0.0,0.00167123366164
2010,0,0.0,0.0311525358942
2016,0,0.0,0.0556311777203
2021,0,0.0,0.890266588781
2022,1,193.348535825,0.533266655001
2027,0,0.0,0.0103467670583
2031,0,0.0,0.116617049623
2033,0,0.0,0.0822924548874
2037,2,2645.85386993,0.179513921732
2039,0,0.0,0.00467793791144
2042,0,0.0,0.932628798948
2043,2,2645.85386993,0.15001725372
2049,0,0.0,0.0248090633549
2050,1,2501.44668224,0.694518677414
2053,0,0.0,0.269591205716
2055,0,0.0,0.018459719361
2058,0,0.0,0.00254106380468
2060,0,0.0,0.0119989602492
2063,0,0.0,0.00826510138239
2086,1,3021.07087227,0.372130408278
2087,0,0.0,0.568335574019
2089,0,0.0,0.0472115423561
2091,0,0.0,0.00515352030454
2092,1,785.478426789,0.73631011304
2098,0,0.0,0.746034150647
2099,1,1208.42834891,0.0120924654933
2100,0,0.0,0.0135236437977
2102,0,0.0,0.0126202469826
2107,0,0.0,0.572370186493
2108,2,2645.85386993,0.185948826179
2109,2,2645.85386993,0.173764300624
2113,1,604.214174453,0.212398815418
2115,0,0.0,0.293906994674
2119,0,0.0,0.0262747358374
2120,1,1510.53543613,0.858656675151
2121,0,0.0,0.30178224447
2124,1,3625.28504672,0.651616857156
2136,0,0.0,0.00800896769267
2137,0,0.0,0.00183313408393
2140,1,604.214174453,0.0180119423793
2142,0,0.0,0.00649209466201
2144,0,0.0,0.14330923054
2146,0,0.0,0.0169115550311
2147,0,0.0,0.0508465661005
2149,0,0.0,0.00370724759295
2154,0,0.0,0.180065816635
2162,0,0.0,0.0801056272497
2164,0,0.0,0.0308439310798
2165,0,0.0,0.00784901988948
2166,0,0.0,0.00612866738178
2170,1,181.264252336,0.155926603996
2171,0,0.0,0.234632610171
2172,0,0.0,0.0327296528183
2173,0,0.0,0.0519766643221
2178,0,0.0,0.618775437727
2180,0,0.0,0.120806837932
2181,0,0.0,0.0888921687121
2183,0,0.0,0.0882581518075
2185,0,0.0,0.0175198753587
2190,1,1752.22110591,0.186413959376
2196,0,0.0,0.0389891820955
2197,0,0.0,0.0446687547321
2199,0,0.0,0.03742872149
2202,0,0.0,0.0339077166504
2206,0,0.0,0.0969614019885
2207,0,0.0,0.018503479606
2216,0,0.0,0.0567733407617
2218,1,2416.85669781,0.547431117488
2224,2,2645.85386993,0.224701733756
2226,0,0.0,0.00176464634516
2230,0,0.0,0.017400019198
2231,0,0.0,0.00138906230802
2233,0,0.0,0.139467179846
2234,0,0.0,0.0056740634517
2242,0,0.0,0.0571815220024
2246,0,0.0,0.00569858456872
2261,0,0.0,0.0024170864221
2268,0,0.0,0.0250338814334
2278,0,0.0,0.0122494841832
2280,0,0.0,0.0040277783756
2287,0,0.0,0.00841781090906
2288,0,0.0,0.0786903345707
2292,0,0.0,0.0102827644803
2297,0,0.0,0.00500200792266
2300,0,0.0,0.025435855493
2307,0,0.0,0.0854667269672
2309,0,0.0,0.001558512944
2310,0,0.0,0.00279980105569
2316,0,0.0,0.00317107650817
2317,0,0.0,0.0114465337759
2330,0,0.0,0.0129829919731
2337,0,0.0,0.00252187920339
2338,0,0.0,0.195329910416
2340,0,0.0,0.151701536634
2343,1,3625.28504672,0.753506689161
2345,0,0.0,0.515580559454
2346,0,0.0,0.0190754161094
2350,0,0.0,0.0274210276996
2351,0,0.0,0.00793907800816
2360,0,0.0,0.00191060591552
2364,0,0.0,0.123063410975
2366,0,0.0,0.0704080090014
2369,0,0.0,0.00312245423815
2377,0,0.0,0.0143555426119
2378,0,0.0,0.00708294624943
2379,0,0.0,0.00312836805692
2382,0,0.0,0.00842103415375
2383,0,0.0,0.232390514357
2385,2,2645.85386993,0.208695248335
2386,0,0.0,0.112153140083
2389,0,0.0,0.473673643399
2391,0,0.0,0.00306076112204
2400,0,0.0,0.0139895494056
2404,0,0.0,0.0119545954396
2415,0,0.0,0.0017813761275
2440,1,2900.22803738,0.409080938623
2444,0,0.0,0.1074276324
2446,1,3625.28504672,0.129513065394
2458,0,0.0,0.852950774002
2471,0,0.0,0.254886074861
2482,0,0.0,0.0155696834162
2493,0,0.0,0.644093303203
2495,0,0.0,0.0226604728688
2498,0,0.0,0.0142546458434
2499,0,0.0,0.380187089778
2500,1,2416.85669781,0.401487503832
2501,0,0.0,0.0485336203521
2506,0,0.0,0.105982573329
2513,0,0.0,0.0049211628806
2523,0,0.0,0.0196966025436
2524,0,0.0,0.0344624496043
2529,1,7637.26716509,0.784379323897
2530,0,0.0,0.294453803689
2531,0,0.0,0.0962840376569
2532,0,0.0,0.240101353484
2534,1,1007.02362409,0.0615482100699
2539,0,0.0,0.00289482666308
2540,0,0.0,0.0783015703612
2541,0,0.0,0.00216044531531
2549,0,0.0,0.193337385856
2553,0,0.0,0.159532198096
2559,1,2247.67672897,0.0546536654986
2561,0,0.0,0.0251287375834
2562,0,0.0,0.0595157922769
2563,0,0.0,0.198458520839
2564,0,0.0,0.0859724626675
2582,0,0.0,0.0120256133867
2583,1,350.444221183,0.529226826342
2585,1,1450.11401869,0.192255859725
2587,1,60.4214174453,0.186068057888
2588,1,2283.92957943,0.97090297328
2593,1,3434.95758177,0.404517684846
2595,0,0.0,0.0171722696009
2596,2,2645.85386993,0.151694257374
2598,0,0.0,0.00565967169694
2600,0,0.0,0.126336586229
2601,0,0.0,0.00686244753361
2602,0,0.0,0.479264035409
2604,0,0.0,0.115636312532
2608,1,3987.81355139,0.31221437502
2609,0,0.0,0.104898581436
2610,0,0.0,0.0171611431932
2611,0,0.0,0.00230783486609
2614,1,2416.85669781,0.533016665312
2615,0,0.0,0.0808425732231
2625,0,0.0,0.0131260677819
2633,0,0.0,0.0109725564714
2639,0,0.0,0.254342516802
2642,0,0.0,0.00278926279127
2650,1,6042.14174453,0.685432217059
2667,0,0.0,0.284693730103
2673,0,0.0,0.00915064745938
2675,0,0.0,0.00581872218488
2682,0,0.0,0.10145006836
2683,1,3021.07087227,0.585601591874
2688,1,1043.27647456,0.0405297642067
2692,0,0.0,0.00360968218718
2693,0,0.0,0.00197608761485
2696,1,8132.72278814,0.94113988232
2697,2,2645.85386993,0.171827966366
2698,0,0.0,0.00673510787998
2704,0,0.0,0.0445189853033
2709,0,0.0,0.25744512418
2713,0,0.0,0.0899355120055
2721,0,0.0,0.0897376939418
2722,0,0.0,0.00573020894428
2723,0,0.0,0.00442087666243
2727,0,0.0,0.201699714948
2735,1,3129.82942367,0.347648214478
2736,0,0.0,0.0267746815764
2741,0,0.0,0.00317728154642
2742,0,0.0,0.0164775919899
2743,0,0.0,0.0358683369024
2744,2,2645.85386993,0.18373725798
2750,0,0.0,0.0452501172067
2751,0,0.0,0.00691373291821
2754,0,0.0,0.0377396527841
2755,0,0.0,0.083222740397
2763,2,2645.85386993,0.477861224616
2773,0,0.0,0.00426493593411
2776,0,0.0,0.0585162918454
2777,0,0.0,0.0181286159728
2780,0,0.0,0.0112555307245
2781,1,725.057009344,0.125203278763
2782,0,0.0,0.00133939317324
2783,0,0.0,0.00314323767621
2785,0,0.0,0.00904312869639
2788,0,0.0,0.00713771715236
2789,0,0.0,0.00456192727477
2790,0,0.0,0.0121584063924
2792,1,181.264252336,0.550949080732
2796,0,0.0,0.00403309811678
2798,0,0.0,0.019758972282
2802,2,2645.85386993,0.165272833575
2803,1,6839.70445481,0.562874561206
2807,0,0.0,0.00534673673998
2808,0,0.0,0.0531186823626
2809,0,0.0,0.122053509525
2810,0,0.0,0.00380272516271
2814,0,0.0,0.0142445815675
2823,0,0.0,0.0399673609477
2826,0,0.0,0.0172308220614
2827,0,0.0,0.0502681472723
2828,0,0.0,0.0874432596917
2836,0,0.0,0.00691373291821
2841,0,0.0,0.00615017052479
2842,1,422.949922117,0.55755952497
2845,0,0.0,0.108670035017
2849,2,2645.85386993,0.146757983286
2850,0,0.0,0.0184875246953
2855,0,0.0,0.443259845905
2857,0,0.0,0.00351990215409
2858,0,0.0,0.0197938100388
2863,0,0.0,0.122628911057
2865,0,0.0,0.00282359031828
2866,1,1208.42834891,0.208262187436
